Letter,CorrAnswer,Stimulus,nback_run.thisRepN,nback_run.thisTrialN,nback_run.thisN,nback_run.thisIndex,fixcross.started,nback_trial.started,trial_resp.keys,trial_resp.corr,currentlevel,trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
H,left,Distractor,0,0,0,0,41.935481915134005,43.87754861114081,None,0,1,,L29R12,2022-10-21_16h12.18.308,t1_Paradigm,2021.1.4,59.987568288396645,
Q,left,Pretarget,0,1,1,1,45.379376540658996,47.37855400447734,left,1,1,0.8164371221791953,L29R12,2022-10-21_16h12.18.308,t1_Paradigm,2021.1.4,59.987568288396645,
Q,right,Target,0,2,2,2,48.87679312250111,50.876498305471614,right,1,1,0.966762351221405,L29R12,2022-10-21_16h12.18.308,t1_Paradigm,2021.1.4,59.987568288396645,
T,left,Distractor,0,3,3,3,52.37657337321434,54.37783380399924,left,1,1,0.617118377238512,L29R12,2022-10-21_16h12.18.308,t1_Paradigm,2021.1.4,59.987568288396645,
Q,left,Lure,0,4,4,4,55.876548992237076,57.87655348342378,left,1,1,1.422574127675034,L29R12,2022-10-21_16h12.18.308,t1_Paradigm,2021.1.4,59.987568288396645,
L,left,Distractor,0,5,5,5,59.37662630551495,61.37796437041834,left,1,1,0.7850399141898379,L29R12,2022-10-21_16h12.18.308,t1_Paradigm,2021.1.4,59.987568288396645,
V,left,Pretarget,0,6,6,6,62.87678606482223,64.87739943817724,left,1,1,0.7097448084969074,L29R12,2022-10-21_16h12.18.308,t1_Paradigm,2021.1.4,59.987568288396645,
V,right,Target,0,7,7,7,66.37659647094551,68.37658780929632,right,1,1,0.9544740323908627,L29R12,2022-10-21_16h12.18.308,t1_Paradigm,2021.1.4,59.987568288396645,
K,left,Distractor,0,8,8,8,69.85991861892398,71.86199549084995,left,1,1,0.5731171813094988,L29R12,2022-10-21_16h12.18.308,t1_Paradigm,2021.1.4,59.987568288396645,
G,left,Pretarget,0,9,9,9,73.37651209998876,75.3769602603279,None,0,1,,L29R12,2022-10-21_16h12.18.308,t1_Paradigm,2021.1.4,59.987568288396645,
G,right,Target,0,10,10,10,76.87673890695442,78.87661764386576,right,1,1,1.3344001066870987,L29R12,2022-10-21_16h12.18.308,t1_Paradigm,2021.1.4,59.987568288396645,
