vsx,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,VS1click.clicked_name,VS1leftbutton.wasclicked,VS1rightbutton.wasclicked,VS1leftbutton.nback,VS1rightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,B07R09,2022-11-17_10h36.48.995,t1_Paradigm,2021.1.4,60.00257936218466,
0,0,0,0,0,2707.411793578067,VS1leftbutton,1,0,2,3,B07R09,2022-11-17_10h36.48.995,t1_Paradigm,2021.1.4,60.00257936218466,
1,0,1,1,1,2716.5285427122144,VS1rightbutton,0,1,4,3,B07R09,2022-11-17_10h36.48.995,t1_Paradigm,2021.1.4,60.00257936218466,
2,0,2,2,2,2722.9371770326397,VS1rightbutton,0,1,4,3,B07R09,2022-11-17_10h36.48.995,t1_Paradigm,2021.1.4,60.00257936218466,
3,0,3,3,3,2727.862477335322,VS1leftbutton,1,0,1,4,B07R09,2022-11-17_10h36.48.995,t1_Paradigm,2021.1.4,60.00257936218466,
4,0,4,4,4,2736.4534118570737,VS1leftbutton,1,0,3,4,B07R09,2022-11-17_10h36.48.995,t1_Paradigm,2021.1.4,60.00257936218466,
5,0,5,5,5,2740.9220781679032,VS1leftbutton,1,0,1,3,B07R09,2022-11-17_10h36.48.995,t1_Paradigm,2021.1.4,60.00257936218466,
6,0,6,6,6,2743.648318291991,VS1rightbutton,0,1,2,1,B07R09,2022-11-17_10h36.48.995,t1_Paradigm,2021.1.4,60.00257936218466,
7,0,7,7,7,2745.8746049323818,VS1leftbutton,1,0,2,4,B07R09,2022-11-17_10h36.48.995,t1_Paradigm,2021.1.4,60.00257936218466,
8,0,8,8,8,2751.4541307742475,VS1leftbutton,1,0,1,3,B07R09,2022-11-17_10h36.48.995,t1_Paradigm,2021.1.4,60.00257936218466,
9,0,9,9,9,2753.3864871159312,VS1rightbutton,0,1,3,2,B07R09,2022-11-17_10h36.48.995,t1_Paradigm,2021.1.4,60.00257936218466,
10,0,10,10,10,2757.2829646463506,VS1rightbutton,0,1,2,1,B07R09,2022-11-17_10h36.48.995,t1_Paradigm,2021.1.4,60.00257936218466,
11,0,11,11,11,2760.231994990376,VS1leftbutton,1,0,1,3,B07R09,2022-11-17_10h36.48.995,t1_Paradigm,2021.1.4,60.00257936218466,
12,0,12,12,12,2763.2681253103656,VS1rightbutton,0,1,4,1,B07R09,2022-11-17_10h36.48.995,t1_Paradigm,2021.1.4,60.00257936218466,
13,0,13,13,13,2766.0656540446216,VS1rightbutton,0,1,4,2,B07R09,2022-11-17_10h36.48.995,t1_Paradigm,2021.1.4,60.00257936218466,
14,0,14,14,14,2770.3133625562186,VS1leftbutton,1,0,2,4,B07R09,2022-11-17_10h36.48.995,t1_Paradigm,2021.1.4,60.00257936218466,
15,0,15,15,15,2774.6078443135484,VS1rightbutton,0,1,3,2,B07R09,2022-11-17_10h36.48.995,t1_Paradigm,2021.1.4,60.00257936218466,
16,0,16,16,16,2777.497231479152,VS1leftbutton,1,0,1,4,B07R09,2022-11-17_10h36.48.995,t1_Paradigm,2021.1.4,60.00257936218466,
17,0,17,17,17,2780.377960841637,VS1rightbutton,0,1,2,1,B07R09,2022-11-17_10h36.48.995,t1_Paradigm,2021.1.4,60.00257936218466,
