Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_trial_resp.rt,finaln_level,finaln_money,Participant,date,expName,psychopyVersion,frameRate,
F,left,Distractor,0,0,0,0,2880.5890767004894,2882.591700537989,left,1,0.6167952546966262,1,1.97,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
T,left,Pretarget,0,1,1,1,2884.091348297661,2886.0925278856885,left,1,0.34801696400973015,1,1.97,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
B,left,Distractor,0,2,2,2,2887.591411174799,2889.592158642874,left,1,0.8162158867489779,1,1.97,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
T,right,Target,0,3,3,3,2891.091193671222,2893.092362993586,right,1,0.5801789432152873,1,1.97,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
Z,left,Distractor,0,4,4,4,2894.591912267133,2896.6097773956717,left,1,0.8865859957149951,1,1.97,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
T,right,Target,0,5,5,5,2898.0914698815322,2900.0930713238486,right,1,0.47552122264460195,1,1.97,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
L,left,Distractor,0,6,6,6,2901.591850031604,2903.591211636114,left,1,0.8010631369979819,1,1.97,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
T,right,Target,0,7,7,7,2905.0912235057767,2907.0938123758824,right,1,0.7706023694481701,1,1.97,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
Z,left,Lure,0,8,8,8,2908.5917630943295,2910.5913823026494,left,1,0.761138397094328,1,1.97,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
J,left,Distractor,0,9,9,9,2912.0914807887893,2914.0921002569667,left,1,0.9404226242186269,1,1.97,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
D,left,Pretarget,0,10,10,10,2915.591394172312,2917.5921304123185,left,1,0.9443046461819904,1,1.97,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
H,left,Distractor,0,11,11,11,2919.091555856401,2921.092061439951,left,1,0.8202499687176896,1,1.97,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
D,right,Target,0,12,12,12,2922.5911484381795,2924.59355605529,right,1,0.4548737805598648,1,1.97,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
S,left,Distractor,0,13,13,13,2926.091423365273,2928.092764637375,left,1,1.0036067740438739,1,1.97,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
R,left,Pretarget,0,14,14,14,2929.591045781621,2931.5916540217295,left,1,0.8489257953478955,1,1.97,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
Z,left,Distractor,0,15,15,15,2933.091443254976,2935.0935781906155,left,1,0.6588780279707862,1,1.97,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
R,right,Target,0,16,16,16,2936.591791645682,2938.5918031945475,right,1,0.8246940353274113,1,1.97,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
T,left,Distractor,0,17,17,17,2940.0911776311405,2942.0925317353103,left,1,0.9718589498806978,1,1.97,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
M,left,Distractor,0,18,18,18,2943.5918516356032,2945.5911433053407,left,1,0.8813498695963062,1,1.97,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
R,left,Lure,0,19,19,19,2947.0915131897636,2949.0933828223497,left,1,1.1709600633912487,1,1.97,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
J,left,Distractor,0,20,20,20,2950.591737430179,2952.592351765532,left,1,1.080141409416683,1,1.97,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
K,left,Distractor,0,21,21,21,2954.091204257682,2956.0924181714945,left,1,1.1321427311195293,1,1.97,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
Z,left,Distractor,0,22,22,22,2957.59148880883,2959.5908934007894,left,1,0.9776337021467043,1,1.97,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
W,left,Pretarget,0,23,23,23,2961.0913733202033,2963.092127525102,None,0,,1,1.97,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
Q,left,Distractor,0,24,24,24,2964.5917178612726,2966.5912013704656,left,1,1.1451534875959624,1,1.97,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
W,right,Target,0,25,25,25,2968.0912899117393,2970.0936500501994,right,1,0.442545369383879,1,1.97,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
D,left,Pretarget,0,26,26,26,2971.5912966485776,2973.5920684975863,left,1,0.8002252028236398,1,1.97,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
W,right,Target,0,27,27,27,2975.0913460520533,2977.0929362663155,right,1,1.0914297812996665,1,1.97,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
D,right,Target,0,28,28,28,2978.5915773501183,2980.591507415331,right,1,0.6329389610473299,1,1.97,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
L,left,Pretarget,0,29,29,29,2982.091349901675,2984.0919007182674,left,1,1.1325568861793727,1,1.97,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
P,left,Distractor,0,30,30,30,2985.591473731154,2987.591648888905,left,1,0.5293238461599685,1,1.97,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
L,right,Target,0,31,31,31,2989.091357921716,2991.0933045467245,right,1,0.6270978028333047,1,1.97,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
