vsx,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,VS1click.clicked_name,VS1leftbutton.wasclicked,VS1rightbutton.wasclicked,VS1leftbutton.nback,VS1rightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
0,0,0,0,0,2425.1412464431196,VS1leftbutton,1,0,1,2,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
1,0,1,1,1,2428.1027483085636,VS1rightbutton,0,1,4,1,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
2,0,2,2,2,2431.1326024400187,VS1leftbutton,1,0,1,3,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
3,0,3,3,3,2433.717240527534,VS1rightbutton,0,1,2,1,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
4,0,4,4,4,2436.2103846733808,VS1rightbutton,0,1,3,1,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
5,0,5,5,5,2438.093590701872,VS1rightbutton,0,1,4,1,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
6,0,6,6,6,2440.294051373203,VS1rightbutton,0,1,4,3,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
7,0,7,7,7,2443.2267529409437,VS1leftbutton,1,0,2,4,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
8,0,8,8,8,2446.0060413385218,VS1leftbutton,1,0,3,4,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
9,0,9,9,9,2448.376543297025,VS1leftbutton,1,0,1,4,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
10,0,10,10,10,2449.8774681684445,VS1leftbutton,1,0,2,4,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
11,0,11,11,11,2451.6501316891226,VS1rightbutton,0,1,3,2,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
12,0,12,12,12,2453.798937825428,VS1rightbutton,0,1,3,1,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
13,0,13,13,13,2455.9449584401445,VS1leftbutton,1,0,2,3,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
14,0,14,14,14,2457.8521225847653,VS1rightbutton,0,1,4,2,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
15,0,15,15,15,2460.123884331726,VS1leftbutton,1,0,1,2,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
16,0,16,16,16,2461.8564842053165,VS1leftbutton,1,0,3,4,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
17,0,17,17,17,2463.753099426074,VS1rightbutton,0,1,3,2,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
