Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_trial_resp.rt,finaln_level,finaln_money,Participant,date,expName,psychopyVersion,frameRate,
Y,left,Distractor,0,43,43,43,2841.9849610962556,2843.987224358425,left,1,0.8949108521919698,1,1.85,S19R04,2022-11-02_16h14.48.263,t1_Paradigm,2021.1.4,60.055293112664266,
F,right,Target,0,44,44,44,2845.484917467111,2847.4868746835855,right,1,0.5151563175022602,1,1.85,S19R04,2022-11-02_16h14.48.263,t1_Paradigm,2021.1.4,60.055293112664266,
F,left,Lure,0,45,45,45,2848.9849238831666,2850.9848764044,left,1,1.0171841105329804,1,1.85,S19R04,2022-11-02_16h14.48.263,t1_Paradigm,2021.1.4,60.055293112664266,
B,left,Pretarget,0,46,46,46,2852.4849511513603,2854.4841414457187,left,1,0.7180828709970228,1,1.85,S19R04,2022-11-02_16h14.48.263,t1_Paradigm,2021.1.4,60.055293112664266,
W,left,Distractor,0,47,47,47,2855.9850878132856,2857.9874056118424,left,1,1.022776340949349,1,1.85,S19R04,2022-11-02_16h14.48.263,t1_Paradigm,2021.1.4,60.055293112664266,
B,right,Target,0,48,48,48,2859.4847557826433,2861.486425560026,right,1,0.5156285388511606,1,1.85,S19R04,2022-11-02_16h14.48.263,t1_Paradigm,2021.1.4,60.055293112664266,
R,left,Pretarget,0,49,49,49,2862.9849610962556,2864.986632798449,left,1,0.6154411259922199,1,1.85,S19R04,2022-11-02_16h14.48.263,t1_Paradigm,2021.1.4,60.055293112664266,
N,left,Distractor,0,50,50,50,2866.4840596410213,2868.4868993854034,left,1,0.5550952751655132,1,1.85,S19R04,2022-11-02_16h14.48.263,t1_Paradigm,2021.1.4,60.055293112664266,
R,right,Target,0,51,51,51,2869.9849562842282,2871.9868477361742,right,1,0.49539552070200443,1,1.85,S19R04,2022-11-02_16h14.48.263,t1_Paradigm,2021.1.4,60.055293112664266,
V,left,Distractor,0,52,52,52,2873.4849739283673,2875.486924728786,left,1,0.5633877008222044,1,1.85,S19R04,2022-11-02_16h14.48.263,t1_Paradigm,2021.1.4,60.055293112664266,
G,left,Distractor,0,53,53,53,2876.9849764948012,2878.9876067550504,left,1,0.854578269761987,1,1.85,S19R04,2022-11-02_16h14.48.263,t1_Paradigm,2021.1.4,60.055293112664266,
H,left,Distractor,0,54,54,54,2880.485064394714,2882.4840695859166,left,1,0.6061439466429874,1,1.85,S19R04,2022-11-02_16h14.48.263,t1_Paradigm,2021.1.4,60.055293112664266,
V,left,Lure,0,55,55,55,2883.9848728755605,2885.9875592762837,left,1,0.5425740299979225,1,1.85,S19R04,2022-11-02_16h14.48.263,t1_Paradigm,2021.1.4,60.055293112664266,
L,left,Distractor,0,56,56,56,2887.484869988344,2889.4868897613487,left,1,0.611418261716608,1,1.85,S19R04,2022-11-02_16h14.48.263,t1_Paradigm,2021.1.4,60.055293112664266,
K,left,Distractor,0,57,57,57,2890.9849890060723,2892.9870658819564,left,1,0.6951227101380937,1,1.85,S19R04,2022-11-02_16h14.48.263,t1_Paradigm,2021.1.4,60.055293112664266,
D,left,Pretarget,0,58,58,58,2894.4851439537597,2896.4870681275497,left,1,0.7472855290398002,1,1.85,S19R04,2022-11-02_16h14.48.263,t1_Paradigm,2021.1.4,60.055293112664266,
T,left,Pretarget,0,59,59,59,2897.985066319525,2899.9870854509063,left,1,0.6388712625484914,1,1.85,S19R04,2022-11-02_16h14.48.263,t1_Paradigm,2021.1.4,60.055293112664266,
D,right,Target,0,60,60,60,2901.485052204225,2903.4868570394465,right,1,0.5954111758619547,1,1.85,S19R04,2022-11-02_16h14.48.263,t1_Paradigm,2021.1.4,60.055293112664266,
T,right,Target,0,61,61,61,2904.9842322328477,2906.987215055153,right,1,0.5356135766487569,1,1.85,S19R04,2022-11-02_16h14.48.263,t1_Paradigm,2021.1.4,60.055293112664266,
T,left,Lure,0,62,62,62,2908.484705416602,2910.485043542518,right,0,0.7010989412665367,1,1.85,S19R04,2022-11-02_16h14.48.263,t1_Paradigm,2021.1.4,60.055293112664266,
F,left,Distractor,0,63,63,63,2911.985008895863,2913.9866016806336,left,1,0.7195056303753518,1,1.85,S19R04,2022-11-02_16h14.48.263,t1_Paradigm,2021.1.4,60.055293112664266,
