vsx,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,VS1click.clicked_name,VS1leftbutton.wasclicked,VS1rightbutton.wasclicked,VS1leftbutton.nback,VS1rightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
0,0,0,0,0,2435.6009704252874,VS1leftbutton,1,0,3,4,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
1,0,1,1,1,2441.8164552048484,VS1leftbutton,1,0,3,4,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
2,0,2,2,2,2446.5764948559445,VS1leftbutton,1,0,2,4,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
3,0,3,3,3,2450.417503264158,VS1rightbutton,0,1,3,2,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
4,0,4,4,4,2453.025880680998,VS1leftbutton,1,0,1,4,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
5,0,5,5,5,2456.917749960702,VS1rightbutton,0,1,1,3,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
6,0,6,6,6,2459.8635232372744,VS1leftbutton,1,0,2,4,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
7,0,7,7,7,2462.912423047681,VS1rightbutton,0,1,3,2,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
8,0,8,8,8,2466.1345015863644,VS1leftbutton,1,0,2,4,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
9,0,9,9,9,2468.463936750728,VS1rightbutton,0,1,1,2,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
10,0,10,10,10,2471.355110532242,VS1rightbutton,0,1,3,1,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
11,0,11,11,11,2474.470480464778,VS1leftbutton,1,0,1,4,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
12,0,12,12,12,2477.1510963399733,VS1leftbutton,1,0,2,3,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
13,0,13,13,13,2480.1838797121763,VS1leftbutton,1,0,2,1,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
14,0,14,14,14,2483.6840308098,VS1leftbutton,1,0,1,4,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
15,0,15,15,15,2486.100450084852,VS1rightbutton,0,1,4,3,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
16,0,16,16,16,2489.305852065482,VS1leftbutton,1,0,2,1,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
17,0,17,17,17,2492.673758417036,VS1leftbutton,1,0,1,3,D24T05,2023-01-19_14h48.36.368,t1_Paradigm,2021.1.4,59.980796539546944,
