vsx,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,VS1click.clicked_name,VS1leftbutton.wasclicked,VS1rightbutton.wasclicked,VS1leftbutton.nback,VS1rightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
0,0,0,0,0,2857.640072719383,VS1rightbutton,0,1,3,2,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
1,0,1,1,1,2861.4326408930065,VS1rightbutton,0,1,4,2,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
2,0,2,2,2,2864.515291987511,VS1leftbutton,1,0,1,2,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
3,0,3,3,3,2867.5980226409156,VS1rightbutton,0,1,3,2,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
4,0,4,4,4,2870.6733148594067,VS1leftbutton,1,0,2,3,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
5,0,5,5,5,2873.382917873416,VS1rightbutton,0,1,3,1,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
6,0,6,6,6,2875.514114323538,VS1leftbutton,1,0,1,4,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
7,0,7,7,7,2877.6164504675253,VS1rightbutton,0,1,2,1,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
8,0,8,8,8,2879.6490246978938,VS1leftbutton,1,0,1,3,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
9,0,9,9,9,2881.7578285300697,VS1leftbutton,1,0,2,4,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
10,0,10,10,10,2883.924024152526,VS1leftbutton,1,0,1,4,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
11,0,11,11,11,2886.184232070693,VS1leftbutton,1,0,1,3,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
12,0,12,12,12,2888.300398628504,VS1rightbutton,0,1,3,4,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
13,0,13,13,13,2891.424697515831,VS1rightbutton,0,1,2,1,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
14,0,14,14,14,2895.0810522175743,VS1leftbutton,1,0,3,4,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
15,0,15,15,15,2897.1412580826,VS1rightbutton,0,1,4,1,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
16,0,16,16,16,2899.402273780084,VS1rightbutton,0,1,2,4,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
17,0,17,17,17,2902.001546586209,VS1leftbutton,1,0,3,4,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
