Block,conds_view_File,n_reps,instr_1,TriggerBlockView,ImageFile,Trigger,conds_reg_File,TriggerBlockReg,instr_2,blocks_view.thisRepN,blocks_view.thisTrialN,blocks_view.thisN,blocks_view.thisIndex,trials_view.thisRepN,trials_view.thisTrialN,trials_view.thisN,trials_view.thisIndex,blocks_reg.thisRepN,blocks_reg.thisTrialN,blocks_reg.thisN,blocks_reg.thisIndex,trials_reg.thisRepN,trials_reg.thisTrialN,trials_reg.thisN,trials_reg.thisIndex,trials_choice.thisRepN,trials_choice.thisTrialN,trials_choice.thisN,trials_choice.thisIndex,Fix_jitter,image_view.started,image_view.lasted,image_view.stopped,slider_arousal.response,slider_arousal.rt,slider_effort.response,slider_effort.rt,image_reg.started,image_reg.lasted,image_reg.stopped,slider_utility.response,slider_utility.rt,resp_choice.keys,resp_choice.rt,key_resp.keys,key_resp.rt,image.started,image.lased,image.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B21L11,2022-11-24_12h41.47.649,t2_paradigm,2021.1.4,60.072961894320485,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7224.jpg,1,,,,0,0,0,0,0,0,0,17,,,,,,,,,,,,,4.2,92.59691895782998,6.0263844832115865,None,,,,,,,,,,,,,,,,,B21L11,2022-11-24_12h41.47.649,t2_paradigm,2021.1.4,60.072961894320485,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7004.jpg,1,,,,0,0,0,0,0,1,1,7,,,,,,,,,,,,,3.6,102.22730200770275,6.0016178021742235,None,,,,,,,,,,,,,,,,,B21L11,2022-11-24_12h41.47.649,t2_paradigm,2021.1.4,60.072961894320485,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7185.jpg,1,,,,0,0,0,0,0,2,2,15,,,,,,,,,,,,,3.9,112.15699995380419,6.004958308629284,None,,,,,,,,,,,,,,,,,B21L11,2022-11-24_12h41.47.649,t2_paradigm,2021.1.4,60.072961894320485,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7211.jpg,1,,,,0,0,0,0,0,3,3,16,,,,,,,,,,,,,4.9,123.09147816368022,6.01550546132421,None,,,,,,,,,,,,,,,,,B21L11,2022-11-24_12h41.47.649,t2_paradigm,2021.1.4,60.072961894320485,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7006.jpg,1,,,,0,0,0,0,0,4,4,8,,,,,,,,,,,,,4.8,133.9397781721491,6.01495336186963,None,,,,,,,,,,,,,,,,,B21L11,2022-11-24_12h41.47.649,t2_paradigm,2021.1.4,60.072961894320485,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/140.jpg,1,,,,0,0,0,0,0,5,5,3,,,,,,,,,,,,,4.5,144.49594506850917,5.998357977307023,None,,,,,,,,,,,,,,,,,B21L11,2022-11-24_12h41.47.649,t2_paradigm,2021.1.4,60.072961894320485,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/107.jpg,1,,,,0,0,0,0,0,6,6,1,,,,,,,,,,,,,4.6,155.11615389748113,6.0045252265481395,None,,,,,,,,,,,,,,,,,B21L11,2022-11-24_12h41.47.649,t2_paradigm,2021.1.4,60.072961894320485,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7021.jpg,1,,,,0,0,0,0,0,7,7,10,,,,,,,,,,,,,4.4,165.58170301989594,6.003547583852196,None,,,,,,,,,,,,,,,,,B21L11,2022-11-24_12h41.47.649,t2_paradigm,2021.1.4,60.072961894320485,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7025.jpg,1,,,,0,0,0,0,0,8,8,11,,,,,,,,,,,,,3.3,174.9121006983205,6.005050699473941,None,,,,,,,,,,,,,,,,,B21L11,2022-11-24_12h41.47.649,t2_paradigm,2021.1.4,60.072961894320485,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7000.jpg,1,,,,0,0,0,0,0,9,9,5,,,,,,,,,,,,,4.6,185.5556385362197,5.999494256369871,None,,,,,,,,,,,,,,,,,B21L11,2022-11-24_12h41.47.649,t2_paradigm,2021.1.4,60.072961894320485,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/083.jpg,1,,,,0,0,0,0,0,10,10,0,,,,,,,,,,,,,4.9,196.49302449127208,6.003811763919657,None,,,,,,,,,,,,,,,,,B21L11,2022-11-24_12h41.47.649,t2_paradigm,2021.1.4,60.072961894320485,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7235.jpg,1,,,,0,0,0,0,0,11,11,19,,,,,,,,,,,,,4.4,206.93745011535975,6.011185868563189,None,,,,,,,,,,,,,,,,,B21L11,2022-11-24_12h41.47.649,t2_paradigm,2021.1.4,60.072961894320485,
