Block,conds_view_File,n_reps,instr_1,TriggerBlockView,ImageFile,Trigger,conds_reg_File,TriggerBlockReg,instr_2,blocks_view.thisRepN,blocks_view.thisTrialN,blocks_view.thisN,blocks_view.thisIndex,trials_view.thisRepN,trials_view.thisTrialN,trials_view.thisN,trials_view.thisIndex,blocks_reg.thisRepN,blocks_reg.thisTrialN,blocks_reg.thisN,blocks_reg.thisIndex,trials_reg.thisRepN,trials_reg.thisTrialN,trials_reg.thisN,trials_reg.thisIndex,trials_choice.thisRepN,trials_choice.thisTrialN,trials_choice.thisN,trials_choice.thisIndex,Fix_jitter,image_view.started,image_view.lasted,image_view.stopped,slider_arousal.response,slider_arousal.rt,slider_effort.response,slider_effort.rt,image_reg.started,image_reg.lasted,image_reg.stopped,slider_utility.response,slider_utility.rt,resp_choice.keys,resp_choice.rt,key_resp.keys,key_resp.rt,image.started,image.lased,image.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B02L10,2022-11-24_09h41.34.839,t2_paradigm,2021.1.4,59.6856786171122,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7100.jpg,1,,,,0,0,0,0,0,0,0,13,,,,,,,,,,,,,4.1,110.31353667018266,6.043389563427354,None,,,,,,,,,,,,,,,,,B02L10,2022-11-24_09h41.34.839,t2_paradigm,2021.1.4,59.6856786171122,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7233.jpg,1,,,,0,0,0,0,0,1,1,18,,,,,,,,,,,,,3.7,120.05466843235854,6.011490052585486,None,,,,,,,,,,,,,,,,,B02L10,2022-11-24_09h41.34.839,t2_paradigm,2021.1.4,59.6856786171122,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/107.jpg,1,,,,0,0,0,0,0,2,2,1,,,,,,,,,,,,,3.7,129.79060641757087,5.999737488098162,None,,,,,,,,,,,,,,,,,B02L10,2022-11-24_09h41.34.839,t2_paradigm,2021.1.4,59.6856786171122,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7009.jpg,1,,,,0,0,0,0,0,3,3,9,,,,,,,,,,,,,3.5,139.32147811235245,6.002616040333578,None,,,,,,,,,,,,,,,,,B02L10,2022-11-24_09h41.34.839,t2_paradigm,2021.1.4,59.6856786171122,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/083.jpg,1,,,,0,0,0,0,0,4,4,0,,,,,,,,,,,,,3.4,148.7579934120199,6.009524180736662,None,,,,,,,,,,,,,,,,,B02L10,2022-11-24_09h41.34.839,t2_paradigm,2021.1.4,59.6856786171122,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/143.jpg,1,,,,0,0,0,0,0,5,5,4,,,,,,,,,,,,,4.3,159.1088957625966,6.003933893067824,None,,,,,,,,,,,,,,,,,B02L10,2022-11-24_09h41.34.839,t2_paradigm,2021.1.4,59.6856786171122,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7211.jpg,1,,,,0,0,0,0,0,6,6,16,,,,,,,,,,,,,3.3,168.48245664687965,6.004841729351483,None,,,,,,,,,,,,,,,,,B02L10,2022-11-24_09h41.34.839,t2_paradigm,2021.1.4,59.6856786171122,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7025.jpg,1,,,,0,0,0,0,0,7,7,11,,,,,,,,,,,,,4.5,179.01379510790503,6.003368640750978,None,,,,,,,,,,,,,,,,,B02L10,2022-11-24_09h41.34.839,t2_paradigm,2021.1.4,59.6856786171122,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7002.jpg,1,,,,0,0,0,0,0,8,8,6,,,,,,,,,,,,,4.4,189.44377054733877,6.008085065020168,None,,,,,,,,,,,,,,,,,B02L10,2022-11-24_09h41.34.839,t2_paradigm,2021.1.4,59.6856786171122,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7041.jpg,1,,,,0,0,0,0,0,9,9,12,,,,,,,,,,,,,3.9,199.39364113599686,6.005352445406061,None,,,,,,,,,,,,,,,,,B02L10,2022-11-24_09h41.34.839,t2_paradigm,2021.1.4,59.6856786171122,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7006.jpg,1,,,,0,0,0,0,0,10,10,8,,,,,,,,,,,,,4.4,209.8507509322494,6.004239616936957,None,,,,,,,,,,,,,,,,,B02L10,2022-11-24_09h41.34.839,t2_paradigm,2021.1.4,59.6856786171122,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7185.jpg,1,,,,0,0,0,0,0,11,11,15,,,,,,,,,,,,,3.1,219.00033106719138,6.001751159376454,None,,,,,,,,,,,,,,,,,B02L10,2022-11-24_09h41.34.839,t2_paradigm,2021.1.4,59.6856786171122,
