Block,conds_view_File,n_reps,instr_1,TriggerBlockView,ImageFile,Trigger,conds_reg_File,TriggerBlockReg,instr_2,blocks_view.thisRepN,blocks_view.thisTrialN,blocks_view.thisN,blocks_view.thisIndex,trials_view.thisRepN,trials_view.thisTrialN,trials_view.thisN,trials_view.thisIndex,blocks_reg.thisRepN,blocks_reg.thisTrialN,blocks_reg.thisN,blocks_reg.thisIndex,trials_reg.thisRepN,trials_reg.thisTrialN,trials_reg.thisN,trials_reg.thisIndex,trials_choice.thisRepN,trials_choice.thisTrialN,trials_choice.thisN,trials_choice.thisIndex,Fix_jitter,image_view.started,image_view.lasted,image_view.stopped,slider_arousal.response,slider_arousal.rt,slider_effort.response,slider_effort.rt,image_reg.started,image_reg.lasted,image_reg.stopped,slider_utility.response,slider_utility.rt,resp_choice.keys,resp_choice.rt,key_resp.keys,key_resp.rt,image.started,image.lased,image.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B09N05,2022-11-17_16h55.10.515,t2_paradigm,2021.1.4,59.974526306718744,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7185.jpg,1,,,,0,0,0,0,0,0,0,15,,,,,,,,,,,,,4.1,138.69891132652992,6.021385941363405,None,,,,,,,,,,,,,,,,,B09N05,2022-11-17_16h55.10.515,t2_paradigm,2021.1.4,59.974526306718744,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7150.jpg,1,,,,0,0,0,0,0,1,1,14,,,,,,,,,,,,,3.8,148.52795949426945,6.000428270664997,None,,,,,,,,,,,,,,,,,B09N05,2022-11-17_16h55.10.515,t2_paradigm,2021.1.4,59.974526306718744,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7006.jpg,1,,,,0,0,0,0,0,2,2,8,,,,,,,,,,,,,4.1,158.6651700186194,6.009300850622822,None,,,,,,,,,,,,,,,,,B09N05,2022-11-17_16h55.10.515,t2_paradigm,2021.1.4,59.974526306718744,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7233.jpg,1,,,,0,0,0,0,0,3,3,18,,,,,,,,,,,,,4.1,168.8001644430915,6.006157633091789,None,,,,,,,,,,,,,,,,,B09N05,2022-11-17_16h55.10.515,t2_paradigm,2021.1.4,59.974526306718744,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/143.jpg,1,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,4.5,179.3360916954698,5.999776561395265,None,,,,,,,,,,,,,,,,,B09N05,2022-11-17_16h55.10.515,t2_paradigm,2021.1.4,59.974526306718744,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/107.jpg,1,,,,0,0,0,0,0,5,5,1,,,,,,,,,,,,,3.3,188.65427750907838,5.997174376389012,None,,,,,,,,,,,,,,,,,B09N05,2022-11-17_16h55.10.515,t2_paradigm,2021.1.4,59.974526306718744,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/140.jpg,1,,,,0,0,0,0,0,6,6,3,,,,,,,,,,,,,4.7,199.37977208947996,6.0127222035080194,None,,,,,,,,,,,,,,,,,B09N05,2022-11-17_16h55.10.515,t2_paradigm,2021.1.4,59.974526306718744,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/124.jpg,1,,,,0,0,0,0,0,7,7,2,,,,,,,,,,,,,4.5,209.91048887651414,6.000732711690944,None,,,,,,,,,,,,,,,,,B09N05,2022-11-17_16h55.10.515,t2_paradigm,2021.1.4,59.974526306718744,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7041.jpg,1,,,,0,0,0,0,0,8,8,12,,,,,,,,,,,,,4.1,220.05724325898336,6.008488580118865,None,,,,,,,,,,,,,,,,,B09N05,2022-11-17_16h55.10.515,t2_paradigm,2021.1.4,59.974526306718744,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7000.jpg,1,,,,0,0,0,0,0,9,9,5,,,,,,,,,,,,,4.1,230.20129777223337,6.003115147352219,None,,,,,,,,,,,,,,,,,B09N05,2022-11-17_16h55.10.515,t2_paradigm,2021.1.4,59.974526306718744,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7002.jpg,1,,,,0,0,0,0,0,10,10,6,,,,,,,,,,,,,4.0,240.2299331962131,6.012770965404343,None,,,,,,,,,,,,,,,,,B09N05,2022-11-17_16h55.10.515,t2_paradigm,2021.1.4,59.974526306718744,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7211.jpg,1,,,,0,0,0,0,0,11,11,16,,,,,,,,,,,,,5.0,251.27850934880553,6.015431215520948,None,,,,,,,,,,,,,,,,,B09N05,2022-11-17_16h55.10.515,t2_paradigm,2021.1.4,59.974526306718744,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7021.jpg,1,,,,0,0,0,0,0,12,12,10,,,,,,,,,,,,,3.9,261.21877153386595,6.001569202751853,None,,,,,,,,,,,,,,,,,B09N05,2022-11-17_16h55.10.515,t2_paradigm,2021.1.4,59.974526306718744,
