Block,conds_view_File,n_reps,instr_1,TriggerBlockView,ImageFile,Trigger,conds_reg_File,TriggerBlockReg,instr_2,blocks_view.thisRepN,blocks_view.thisTrialN,blocks_view.thisN,blocks_view.thisIndex,trials_view.thisRepN,trials_view.thisTrialN,trials_view.thisN,trials_view.thisIndex,blocks_reg.thisRepN,blocks_reg.thisTrialN,blocks_reg.thisN,blocks_reg.thisIndex,trials_reg.thisRepN,trials_reg.thisTrialN,trials_reg.thisN,trials_reg.thisIndex,trials_choice.thisRepN,trials_choice.thisTrialN,trials_choice.thisN,trials_choice.thisIndex,Fix_jitter,image_view.started,image_view.lasted,image_view.stopped,slider_arousal.response,slider_arousal.rt,slider_effort.response,slider_effort.rt,image_reg.started,image_reg.lasted,image_reg.stopped,slider_utility.response,slider_utility.rt,resp_choice.keys,resp_choice.rt,key_resp.keys,key_resp.rt,image.started,image.lased,image.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/143.jpg,1,,,,0,0,0,0,0,0,0,4,,,,,,,,,,,,,4.5,113.86676021239691,6.044926234893865,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7185.jpg,1,,,,0,0,0,0,0,1,1,15,,,,,,,,,,,,,4.5,124.42703080208048,6.009147527647656,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7224.jpg,1,,,,0,0,0,0,0,2,2,17,,,,,,,,,,,,,4.3,134.7594905928163,6.00619137351714,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7025.jpg,1,,,,0,0,0,0,0,3,3,11,,,,,,,,,,,,,4.1,144.89592171415825,6.0127899404342315,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7000.jpg,1,,,,0,0,0,0,0,4,4,5,,,,,,,,,,,,,3.3,154.24487872418467,6.012424547478076,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/083.jpg,1,,,,0,0,0,0,0,5,5,0,,,,,,,,,,,,,4.2,164.49663799984046,6.0049120169715025,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7006.jpg,1,,,,0,0,0,0,0,6,6,8,,,,,,,,,,,,,4.6,175.15078346152586,6.010150353265999,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7004.jpg,1,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,3.7,184.88408798688033,6.008251561021098,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7009.jpg,1,,,,0,0,0,0,0,8,8,9,,,,,,,,,,,,,3.9,194.8130949264596,6.012894842539026,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7041.jpg,1,,,,0,0,0,0,0,9,9,12,,,,,,,,,,,,,3.2,204.05420038290868,6.0110640281382075,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7021.jpg,1,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,4.0,214.11752051205076,6.013543824057706,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7100.jpg,1,,,,0,0,0,0,0,11,11,13,,,,,,,,,,,,,3.1,223.26085111215434,6.007835481421353,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7150.jpg,1,,,,0,0,0,0,0,12,12,14,,,,,,,,,,,,,4.5,233.79112868248194,6.009068963348909,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7211.jpg,1,,,,0,0,0,0,0,13,13,16,,,,,,,,,,,,,3.5,243.3230891776966,6.00943275229838,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7233.jpg,1,,,,0,0,0,0,0,14,14,18,,,,,,,,,,,,,3.8,253.1555319659492,6.009170015833661,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/124.jpg,1,,,,0,0,0,0,0,15,15,2,,,,,,,,,,,,,3.7,262.8860759940362,6.00973430574777,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7002.jpg,1,,,,0,0,0,0,0,16,16,6,,,,,,,,,,,,,4.1,273.03883559305905,6.0011217146711715,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/140.jpg,1,,,,0,0,0,0,0,17,17,3,,,,,,,,,,,,,4.6,283.67056472620243,6.000696043105563,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/107.jpg,1,,,,0,0,0,0,0,18,18,1,,,,,,,,,,,,,4.3,293.98937729854333,6.009898909018375,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7235.jpg,1,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,3.9,303.9405830632186,6.002943257906736,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,4.068424723276621,0.33333333333334103,2.869158845525817,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
2,Trials/StimuliNegative.xlsx,1,ANSCHAUEN,22,Stimuli/6190.jpg,,,,,0,1,1,1,0,0,0,9,,,,,,,,,,,,,3.2,328.6644396623633,6.014168424659147,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
2,Trials/StimuliNegative.xlsx,1,ANSCHAUEN,22,Stimuli/3022.jpg,,,,,0,1,1,1,0,1,1,6,,,,,,,,,,,,,3.6,338.31126154564845,6.0021117403084645,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
2,Trials/StimuliNegative.xlsx,1,ANSCHAUEN,22,Stimuli/1111.jpg,,,,,0,1,1,1,0,2,2,4,,,,,,,,,,,,,4.2,348.5428809005025,6.001368122337226,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
2,Trials/StimuliNegative.xlsx,1,ANSCHAUEN,22,Stimuli/9182.jpg,,,,,0,1,1,1,0,3,3,13,,,,,,,,,,,,,4.6,359.1726460866066,6.005093911444419,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
2,Trials/StimuliNegative.xlsx,1,ANSCHAUEN,22,Stimuli/6244.jpg,,,,,0,1,1,1,0,4,4,10,,,,,,,,,,,,,3.8,369.00246728465936,6.006373909594913,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
2,Trials/StimuliNegative.xlsx,1,ANSCHAUEN,22,Stimuli/225.jpg,,,,,0,1,1,1,0,5,5,0,,,,,,,,,,,,,3.9,378.92852028363995,6.00134024468025,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
2,Trials/StimuliNegative.xlsx,1,ANSCHAUEN,22,Stimuli/9300.jpg,,,,,0,1,1,1,0,6,6,15,,,,,,,,,,,,,3.4,388.3697635564313,6.000606860276093,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
2,Trials/StimuliNegative.xlsx,1,ANSCHAUEN,22,Stimuli/327.jpg,,,,,0,1,1,1,0,7,7,3,,,,,,,,,,,,,4.5,398.91944320401126,6.013214360873462,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
2,Trials/StimuliNegative.xlsx,1,ANSCHAUEN,22,Stimuli/9180.jpg,,,,,0,1,1,1,0,8,8,12,,,,,,,,,,,,,4.1,409.06395371218787,6.004349972668933,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
2,Trials/StimuliNegative.xlsx,1,ANSCHAUEN,22,Stimuli/3280.jpg,,,,,0,1,1,1,0,9,9,8,,,,,,,,,,,,,3.8,418.8905322482551,6.014917496258931,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
2,Trials/StimuliNegative.xlsx,1,ANSCHAUEN,22,Stimuli/9920.jpg,,,,,0,1,1,1,0,10,10,19,,,,,,,,,,,,,4.8,429.73102908001783,6.0142171864954435,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
2,Trials/StimuliNegative.xlsx,1,ANSCHAUEN,22,Stimuli/9326.jpg,,,,,0,1,1,1,0,11,11,16,,,,,,,,,,,,,4.3,440.0848093412278,6.002987207717524,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
2,Trials/StimuliNegative.xlsx,1,ANSCHAUEN,22,Stimuli/9425.jpg,,,,,0,1,1,1,0,12,12,18,,,,,,,,,,,,,3.1,449.22277613955157,6.0080407944060426,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
2,Trials/StimuliNegative.xlsx,1,ANSCHAUEN,22,Stimuli/3017.jpg,,,,,0,1,1,1,0,13,13,5,,,,,,,,,,,,,3.8,459.0563885702268,6.002413293759673,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
2,Trials/StimuliNegative.xlsx,1,ANSCHAUEN,22,Stimuli/9424.jpg,,,,,0,1,1,1,0,14,14,17,,,,,,,,,,,,,4.0,469.081090609754,6.0005016694503865,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
2,Trials/StimuliNegative.xlsx,1,ANSCHAUEN,22,Stimuli/6836.jpg,,,,,0,1,1,1,0,15,15,11,,,,,,,,,,,,,4.9,480.0144559590808,6.012797960473108,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
2,Trials/StimuliNegative.xlsx,1,ANSCHAUEN,22,Stimuli/3180.jpg,,,,,0,1,1,1,0,16,16,7,,,,,,,,,,,,,3.6,489.64696592317705,6.0109709956923325,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
2,Trials/StimuliNegative.xlsx,1,ANSCHAUEN,22,Stimuli/9253.jpg,,,,,0,1,1,1,0,17,17,14,,,,,,,,,,,,,4.0,499.70300610292907,6.013273067557748,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
2,Trials/StimuliNegative.xlsx,1,ANSCHAUEN,22,Stimuli/230.jpg,,,,,0,1,1,1,0,18,18,1,,,,,,,,,,,,,4.8,510.54719054841735,6.00327272109098,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
2,Trials/StimuliNegative.xlsx,1,ANSCHAUEN,22,Stimuli/255.jpg,,,,,0,1,1,1,0,19,19,2,,,,,,,,,,,,,3.2,519.7699496854857,6.00469037518269,None,,,,,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
2,Trials/StimuliNegative.xlsx,1,ANSCHAUEN,22,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,224.66666666666666,7.199131141103862,12.333333333333329,2.520246426911399,,,,,,,,,,,,,B07R09,2022-11-24_10h59.58.920,t2_paradigm,2021.1.4,60.040563888355365,
