Block,conds_view_File,n_reps,instr_1,TriggerBlockView,ImageFile,Trigger,conds_reg_File,TriggerBlockReg,instr_2,blocks_view.thisRepN,blocks_view.thisTrialN,blocks_view.thisN,blocks_view.thisIndex,trials_view.thisRepN,trials_view.thisTrialN,trials_view.thisN,trials_view.thisIndex,blocks_reg.thisRepN,blocks_reg.thisTrialN,blocks_reg.thisN,blocks_reg.thisIndex,trials_reg.thisRepN,trials_reg.thisTrialN,trials_reg.thisN,trials_reg.thisIndex,trials_choice.thisRepN,trials_choice.thisTrialN,trials_choice.thisN,trials_choice.thisIndex,Fix_jitter,image_view.started,image_view.lasted,image_view.stopped,slider_arousal.response,slider_arousal.rt,slider_effort.response,slider_effort.rt,image_reg.started,image_reg.lasted,image_reg.stopped,slider_utility.response,slider_utility.rt,resp_choice.keys,resp_choice.rt,key_resp.keys,key_resp.rt,image.started,image.lased,image.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B25R08,2022-12-09_11h13.20.846,t2_paradigm,2021.1.4,59.96879575044744,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7021.jpg,1,,,,0,0,0,0,0,0,0,10,,,,,,,,,,,,,4.0,128.90023912608194,6.035782488295808,None,,,,,,,,,,,,,,,,,B25R08,2022-12-09_11h13.20.846,t2_paradigm,2021.1.4,59.96879575044744,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/143.jpg,1,,,,0,0,0,0,0,1,1,4,,,,,,,,,,,,,3.6,138.5453280909951,5.997819570484353,None,,,,,,,,,,,,,,,,,B25R08,2022-12-09_11h13.20.846,t2_paradigm,2021.1.4,59.96879575044744,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7000.jpg,1,,,,0,0,0,0,0,2,2,5,,,,,,,,,,,,,5.0,149.58804003870137,6.013450473246849,None,,,,,,,,,,,,,,,,,B25R08,2022-12-09_11h13.20.846,t2_paradigm,2021.1.4,59.96879575044744,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/124.jpg,1,,,,0,0,0,0,0,3,3,2,,,,,,,,,,,,,3.0,158.61856021332096,6.001890744983029,None,,,,,,,,,,,,,,,,,B25R08,2022-12-09_11h13.20.846,t2_paradigm,2021.1.4,59.96879575044744,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7211.jpg,1,,,,0,0,0,0,0,4,4,16,,,,,,,,,,,,,4.9,169.5709281197378,6.014906595182765,None,,,,,,,,,,,,,,,,,B25R08,2022-12-09_11h13.20.846,t2_paradigm,2021.1.4,59.96879575044744,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7100.jpg,1,,,,0,0,0,0,0,5,5,13,,,,,,,,,,,,,3.7,179.30753750821168,6.009006269759993,None,,,,,,,,,,,,,,,,,B25R08,2022-12-09_11h13.20.846,t2_paradigm,2021.1.4,59.96879575044744,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/107.jpg,1,,,,0,0,0,0,0,6,6,1,,,,,,,,,,,,,4.6,189.9404619682373,6.0081340081287635,None,,,,,,,,,,,,,,,,,B25R08,2022-12-09_11h13.20.846,t2_paradigm,2021.1.4,59.96879575044744,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7006.jpg,1,,,,0,0,0,0,0,7,7,8,,,,,,,,,,,,,3.3,199.27761113877023,6.001670482075497,None,,,,,,,,,,,,,,,,,B25R08,2022-12-09_11h13.20.846,t2_paradigm,2021.1.4,59.96879575044744,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7009.jpg,1,,,,0,0,0,0,0,8,8,9,,,,,,,,,,,,,3.2,208.50570931969378,6.010928517533102,None,,,,,,,,,,,,,,,,,B25R08,2022-12-09_11h13.20.846,t2_paradigm,2021.1.4,59.96879575044744,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7150.jpg,1,,,,0,0,0,0,0,9,9,14,,,,,,,,,,,,,4.4,218.94573018467963,5.998020071960127,None,,,,,,,,,,,,,,,,,B25R08,2022-12-09_11h13.20.846,t2_paradigm,2021.1.4,59.96879575044744,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7235.jpg,1,,,,0,0,0,0,0,10,10,19,,,,,,,,,,,,,4.4,229.37803703599093,6.000147312446643,None,,,,,,,,,,,,,,,,,B25R08,2022-12-09_11h13.20.846,t2_paradigm,2021.1.4,59.96879575044744,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7224.jpg,1,,,,0,0,0,0,0,11,11,17,,,,,,,,,,,,,3.5,238.90770451792378,6.007350287953159,None,,,,,,,,,,,,,,,,,B25R08,2022-12-09_11h13.20.846,t2_paradigm,2021.1.4,59.96879575044744,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7041.jpg,1,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,4.3,249.24552416540064,5.999404654969112,None,,,,,,,,,,,,,,,,,B25R08,2022-12-09_11h13.20.846,t2_paradigm,2021.1.4,59.96879575044744,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/140.jpg,1,,,,0,0,0,0,0,13,13,3,,,,,,,,,,,,,4.9,260.1726840635638,6.010998773250321,None,,,,,,,,,,,,,,,,,B25R08,2022-12-09_11h13.20.846,t2_paradigm,2021.1.4,59.96879575044744,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7233.jpg,1,,,,0,0,0,0,0,14,14,18,,,,,,,,,,,,,4.9,271.1194420990214,6.001303484166783,None,,,,,,,,,,,,,,,,,B25R08,2022-12-09_11h13.20.846,t2_paradigm,2021.1.4,59.96879575044744,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7185.jpg,1,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,3.4,280.55763727774684,6.008255913027824,None,,,,,,,,,,,,,,,,,B25R08,2022-12-09_11h13.20.846,t2_paradigm,2021.1.4,59.96879575044744,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/083.jpg,1,,,,0,0,0,0,0,16,16,0,,,,,,,,,,,,,4.6,291.1924621709841,6.004765583293192,None,,,,,,,,,,,,,,,,,B25R08,2022-12-09_11h13.20.846,t2_paradigm,2021.1.4,59.96879575044744,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7025.jpg,1,,,,0,0,0,0,0,17,17,11,,,,,,,,,,,,,4.0,301.22316520295135,6.009553237794535,None,,,,,,,,,,,,,,,,,B25R08,2022-12-09_11h13.20.846,t2_paradigm,2021.1.4,59.96879575044744,
