Block,conds_view_File,n_reps,instr_1,TriggerBlockView,ImageFile,Trigger,conds_reg_File,TriggerBlockReg,instr_2,blocks_view.thisRepN,blocks_view.thisTrialN,blocks_view.thisN,blocks_view.thisIndex,trials_view.thisRepN,trials_view.thisTrialN,trials_view.thisN,trials_view.thisIndex,blocks_reg.thisRepN,blocks_reg.thisTrialN,blocks_reg.thisN,blocks_reg.thisIndex,trials_reg.thisRepN,trials_reg.thisTrialN,trials_reg.thisN,trials_reg.thisIndex,trials_choice.thisRepN,trials_choice.thisTrialN,trials_choice.thisN,trials_choice.thisIndex,Fix_jitter,image_view.started,image_view.lasted,image_view.stopped,slider_arousal.response,slider_arousal.rt,slider_effort.response,slider_effort.rt,image_reg.started,image_reg.lasted,image_reg.stopped,slider_utility.response,slider_utility.rt,resp_choice.keys,resp_choice.rt,key_resp.keys,key_resp.rt,image.started,image.lased,image.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B15D10,2023-01-17_11h10.47.319,t2_paradigm,2021.1.4,60.247683104910514,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/124.jpg,1,,,,0,0,0,0,0,0,0,2,,,,,,,,,,,,,4.2,122.36063756241583,6.03968869348455,None,,,,,,,,,,,,,,,,,B15D10,2023-01-17_11h10.47.319,t2_paradigm,2021.1.4,60.247683104910514,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7211.jpg,1,,,,0,0,0,0,0,1,1,16,,,,,,,,,,,,,4.7,133.1292624595585,6.0055989618836065,None,,,,,,,,,,,,,,,,,B15D10,2023-01-17_11h10.47.319,t2_paradigm,2021.1.4,60.247683104910514,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7004.jpg,1,,,,0,0,0,0,0,2,2,7,,,,,,,,,,,,,4.3,143.47537313313114,5.997262433894321,None,,,,,,,,,,,,,,,,,B15D10,2023-01-17_11h10.47.319,t2_paradigm,2021.1.4,60.247683104910514,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/140.jpg,1,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,4.6,154.11535151105863,6.016017336154164,None,,,,,,,,,,,,,,,,,B15D10,2023-01-17_11h10.47.319,t2_paradigm,2021.1.4,60.247683104910514,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7224.jpg,1,,,,0,0,0,0,0,4,4,17,,,,,,,,,,,,,4.7,164.86267000514863,6.004297306704302,None,,,,,,,,,,,,,,,,,B15D10,2023-01-17_11h10.47.319,t2_paradigm,2021.1.4,60.247683104910514,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7025.jpg,1,,,,0,0,0,0,0,5,5,11,,,,,,,,,,,,,3.6,174.51091064534148,6.008579375301451,None,,,,,,,,,,,,,,,,,B15D10,2023-01-17_11h10.47.319,t2_paradigm,2021.1.4,60.247683104910514,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7000.jpg,1,,,,0,0,0,0,0,6,6,5,,,,,,,,,,,,,3.8,184.36409035716497,6.003267531442816,None,,,,,,,,,,,,,,,,,B15D10,2023-01-17_11h10.47.319,t2_paradigm,2021.1.4,60.247683104910514,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7041.jpg,1,,,,0,0,0,0,0,7,7,12,,,,,,,,,,,,,4.3,194.7094519574548,6.012533583986624,None,,,,,,,,,,,,,,,,,B15D10,2023-01-17_11h10.47.319,t2_paradigm,2021.1.4,60.247683104910514,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7233.jpg,1,,,,0,0,0,0,0,8,8,18,,,,,,,,,,,,,4.3,205.05919828306605,6.012832892497499,None,,,,,,,,,,,,,,,,,B15D10,2023-01-17_11h10.47.319,t2_paradigm,2021.1.4,60.247683104910514,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/107.jpg,1,,,,0,0,0,0,0,9,9,1,,,,,,,,,,,,,3.9,215.01382914392298,6.002729546048158,None,,,,,,,,,,,,,,,,,B15D10,2023-01-17_11h10.47.319,t2_paradigm,2021.1.4,60.247683104910514,
