Block,conds_view_File,n_reps,instr_1,TriggerBlockView,ImageFile,Trigger,conds_reg_File,TriggerBlockReg,instr_2,blocks_view.thisRepN,blocks_view.thisTrialN,blocks_view.thisN,blocks_view.thisIndex,trials_view.thisRepN,trials_view.thisTrialN,trials_view.thisN,trials_view.thisIndex,blocks_reg.thisRepN,blocks_reg.thisTrialN,blocks_reg.thisN,blocks_reg.thisIndex,trials_reg.thisRepN,trials_reg.thisTrialN,trials_reg.thisN,trials_reg.thisIndex,trials_choice.thisRepN,trials_choice.thisTrialN,trials_choice.thisN,trials_choice.thisIndex,Fix_jitter,image_view.started,image_view.lasted,image_view.stopped,slider_arousal.response,slider_arousal.rt,slider_effort.response,slider_effort.rt,image_reg.started,image_reg.lasted,image_reg.stopped,slider_utility.response,slider_utility.rt,resp_choice.keys,resp_choice.rt,key_resp.keys,key_resp.rt,image.started,image.lased,image.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B27T02,2022-10-21_11h17.17.438,t2_paradigm,2021.1.4,60.04569130235341,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/107.jpg,1,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,4.8,103.43786643608473,6.0215244316495955,None,,,,,,,,,,,,,,,,,B27T02,2022-10-21_11h17.17.438,t2_paradigm,2021.1.4,60.04569130235341,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7025.jpg,1,,,,0,0,0,0,0,1,1,11,,,,,,,,,,,,,3.9,113.3879817322595,6.007032492081635,None,,,,,,,,,,,,,,,,,B27T02,2022-10-21_11h17.17.438,t2_paradigm,2021.1.4,60.04569130235341,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7211.jpg,1,,,,0,0,0,0,0,2,2,16,,,,,,,,,,,,,4.3,123.73338502529077,6.017169192316942,None,,,,,,,,,,,,,,,,,B27T02,2022-10-21_11h17.17.438,t2_paradigm,2021.1.4,60.04569130235341,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7185.jpg,1,,,,0,0,0,0,0,3,3,15,,,,,,,,,,,,,4.4,134.18502028111834,6.013602836988866,None,,,,,,,,,,,,,,,,,B27T02,2022-10-21_11h17.17.438,t2_paradigm,2021.1.4,60.04569130235341,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7021.jpg,1,,,,0,0,0,0,0,4,4,10,,,,,,,,,,,,,3.9,144.1305663951207,6.00547663483303,None,,,,,,,,,,,,,,,,,B27T02,2022-10-21_11h17.17.438,t2_paradigm,2021.1.4,60.04569130235341,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7004.jpg,1,,,,0,0,0,0,0,5,5,7,,,,,,,,,,,,,3.6,153.77829794038553,6.010487881954759,None,,,,,,,,,,,,,,,,,B27T02,2022-10-21_11h17.17.438,t2_paradigm,2021.1.4,60.04569130235341,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7006.jpg,1,,,,0,0,0,0,0,6,6,8,,,,,,,,,,,,,4.1,163.934396000579,6.014642556081526,None,,,,,,,,,,,,,,,,,B27T02,2022-10-21_11h17.17.438,t2_paradigm,2021.1.4,60.04569130235341,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/140.jpg,1,,,,0,0,0,0,0,7,7,3,,,,,,,,,,,,,4.7,174.68934854108375,6.004125064006075,None,,,,,,,,,,,,,,,,,B27T02,2022-10-21_11h17.17.438,t2_paradigm,2021.1.4,60.04569130235341,
1,Trials/StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7235.jpg,1,,,,0,0,0,0,0,8,8,19,,,,,,,,,,,,,4.6,185.33183208713308,6.002283692825586,None,,,,,,,,,,,,,,,,,B27T02,2022-10-21_11h17.17.438,t2_paradigm,2021.1.4,60.04569130235341,
