Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_level,finaln_money,finaln_trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
T,left,Distractor,0,0,0,0,2615.300786381529,2617.286860694003,None,0,0,1.22,,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
F,left,Distractor,0,1,1,1,2618.786239140434,2620.7861881329445,left,1,0,1.22,1.2101335530169308,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
G,left,Distractor,0,2,2,2,2622.2862550201244,2624.286115471332,left,1,0,1.22,0.5900710544083267,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
V,left,Distractor,0,3,3,3,2625.7862044938374,2627.786479421018,left,1,0,1.22,0.72170664020814,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
H,left,Distractor,0,4,4,4,2629.2861546091153,2631.2870692152064,left,1,0,1.22,0.8371766998898238,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
C,left,Pretarget,0,5,5,5,2632.7864232807187,2634.786652012437,left,1,0,1.22,0.6496715469984338,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
C,right,Target,0,6,6,6,2636.286515511223,2638.286411571433,right,1,0,1.22,0.6378175978315994,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
C,right,Target,0,7,7,7,2639.7863831804716,2641.786353987467,right,1,0,1.22,0.7218692867318168,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
W,left,Distractor,0,8,8,8,2643.2864606541116,2645.286654739233,left,1,0,1.22,0.805567131144926,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
R,left,Pretarget,0,9,9,9,2646.7862904687063,2648.787355851673,left,1,0,1.22,0.7769538516877219,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
R,right,Target,0,10,10,10,2650.286170007603,2652.2864131754613,right,1,0,1.22,0.6539003570214845,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
Z,left,Distractor,0,11,11,11,2653.786255501327,2655.7864178270684,left,1,0,1.22,0.5938680651015602,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
R,left,Lure,0,12,12,12,2657.2862078622566,2659.286149797088,left,1,0,1.22,1.062063288409263,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
H,left,Pretarget,0,13,13,13,2660.7861505991314,2662.786200964998,left,1,0,1.22,0.7779691895702854,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
H,right,Target,0,14,14,14,2664.2867278820486,2666.286092694383,right,1,0,1.22,0.5102302106679417,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
K,left,Distractor,0,15,15,15,2667.786202889809,2669.7860575665836,left,1,0,1.22,0.7062164020026103,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
J,left,Distractor,0,16,16,16,2671.2863884737017,2673.286476694222,left,1,0,1.22,0.6938440370140597,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
H,left,Lure,0,17,17,17,2674.7862189299194,2676.786653937248,left,1,0,1.22,1.3856833833269775,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
S,left,Distractor,0,18,18,18,2678.286231922393,2680.286434669164,left,1,0,1.22,1.069902402407024,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
T,left,Pretarget,0,19,19,19,2681.786406278203,2683.787318959483,left,1,0,1.22,0.7529338131425902,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
T,right,Target,0,20,20,20,2685.286042649299,2687.2862036918523,right,1,0,1.22,0.5499621613998897,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
X,left,Pretarget,0,21,21,21,2688.7860825891257,2690.78607104026,left,1,0,1.22,0.8101796201663092,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
X,right,Target,0,22,22,22,2692.2860673510586,2694.28612220817,right,1,0,1.22,0.6220556405023672,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
W,left,Distractor,0,23,23,23,2695.786261917383,2697.786887801776,left,1,0,1.22,0.7694313690881245,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
K,left,Distractor,0,24,24,24,2699.286391360918,2701.2869049646542,left,1,0,1.22,1.0454611510504037,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
F,left,Pretarget,0,25,25,25,2702.786284373491,2704.786965114996,left,1,0,1.22,1.1453354288241826,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
F,right,Target,0,26,26,26,2706.2861959926086,2708.2862059374456,right,1,0,1.22,0.44628253212431446,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
Z,left,Distractor,0,27,27,27,2709.786332172982,2711.786778729118,left,1,0,1.22,0.8976500943535939,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
F,left,Lure,0,28,28,28,2713.2862806842895,2715.286666929722,left,1,0,1.22,0.7256233100197278,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
P,left,Distractor,0,29,29,29,2716.786110178102,2718.7860707194777,left,1,0,1.22,0.5380758112296462,M28I03,2021_Oct_20_0837,t1_Paradigm,2021.1.4,59.93234227527247,
