Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_level,finaln_money,finaln_trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
F,left,Distractor,0,0,0,0,2503.295545952162,2505.2814637043048,None,0,1,1.47,,H21R03,2021_Oct_13_1140,t1_Paradigm,2021.1.4,60.03422338814743,
T,left,Pretarget,0,1,1,1,2506.780626571388,2508.7818247670075,None,0,1,1.47,,H21R03,2021_Oct_13_1140,t1_Paradigm,2021.1.4,60.03422338814743,
B,left,Distractor,0,2,2,2,2510.280555192847,2512.281577268266,left,1,1,1.47,1.062419097754173,H21R03,2021_Oct_13_1140,t1_Paradigm,2021.1.4,60.03422338814743,
T,right,Target,0,3,3,3,2513.7806406866293,2515.7814949825406,right,1,1,1.47,0.8263681324897334,H21R03,2021_Oct_13_1140,t1_Paradigm,2021.1.4,60.03422338814743,
Z,left,Distractor,0,4,4,4,2517.2807444661157,2519.2812019297853,left,1,1,1.47,0.6707236364018172,H21R03,2021_Oct_13_1140,t1_Paradigm,2021.1.4,60.03422338814743,
T,right,Target,0,5,5,5,2520.780680466094,2522.781496586511,right,1,1,1.47,0.7702460583532229,H21R03,2021_Oct_13_1140,t1_Paradigm,2021.1.4,60.03422338814743,
L,left,Distractor,0,6,6,6,2524.2806001051795,2526.2814800651977,left,1,1,1.47,0.8223558611935005,H21R03,2021_Oct_13_1140,t1_Paradigm,2021.1.4,60.03422338814743,
T,right,Target,0,7,7,7,2527.7812822907,2529.780679182848,right,1,1,1.47,0.7312840069644153,H21R03,2021_Oct_13_1140,t1_Paradigm,2021.1.4,60.03422338814743,
Z,left,Lure,0,8,8,8,2531.2805484560085,2533.2807107819244,left,1,1,1.47,1.167068257345818,H21R03,2021_Oct_13_1140,t1_Paradigm,2021.1.4,60.03422338814743,
J,left,Distractor,0,9,9,9,2534.7804526966065,2536.781591543928,None,0,1,1.47,,H21R03,2021_Oct_13_1140,t1_Paradigm,2021.1.4,60.03422338814743,
D,left,Pretarget,0,10,10,10,2538.280395112699,2540.2807682054117,left,1,1,1.47,0.7110417180228978,H21R03,2021_Oct_13_1140,t1_Paradigm,2021.1.4,60.03422338814743,
H,left,Distractor,0,11,11,11,2541.7805508620804,2543.7803683256498,left,1,1,1.47,0.7636513306060806,H21R03,2021_Oct_13_1140,t1_Paradigm,2021.1.4,60.03422338814743,
D,right,Target,0,12,12,12,2545.280778150307,2547.2819028822705,right,1,1,1.47,0.5261548312846571,H21R03,2021_Oct_13_1140,t1_Paradigm,2021.1.4,60.03422338814743,
S,left,Distractor,0,13,13,13,2548.7806394033832,2550.7803680049255,left,1,1,1.47,0.5953765365993604,H21R03,2021_Oct_13_1140,t1_Paradigm,2021.1.4,60.03422338814743,
R,left,Pretarget,0,14,14,14,2552.2806472630473,2554.281103764428,left,1,1,1.47,0.7108283847337589,H21R03,2021_Oct_13_1140,t1_Paradigm,2021.1.4,60.03422338814743,
Z,left,Distractor,0,15,15,15,2555.7807170375017,2557.7816897094017,left,1,1,1.47,0.6341355202021077,H21R03,2021_Oct_13_1140,t1_Paradigm,2021.1.4,60.03422338814743,
R,right,Target,0,16,16,16,2559.2804775587283,2561.28036848607,right,1,1,1.47,0.7997380329761654,H21R03,2021_Oct_13_1140,t1_Paradigm,2021.1.4,60.03422338814743,
T,left,Distractor,0,17,17,17,2562.7807157542557,2564.7817403960507,left,1,1,1.47,0.5782052857102826,H21R03,2021_Oct_13_1140,t1_Paradigm,2021.1.4,60.03422338814743,
M,left,Distractor,0,18,18,18,2566.2807537693297,2568.2817164963344,left,1,1,1.47,0.5660282812314108,H21R03,2021_Oct_13_1140,t1_Paradigm,2021.1.4,60.03422338814743,
R,left,Lure,0,19,19,19,2569.78065159393,2571.7815132682445,left,1,1,1.47,0.7464326008921489,H21R03,2021_Oct_13_1140,t1_Paradigm,2021.1.4,60.03422338814743,
J,left,Distractor,0,20,20,20,2573.2806498295395,2575.281889408594,left,1,1,1.47,0.5900630920659751,H21R03,2021_Oct_13_1140,t1_Paradigm,2021.1.4,60.03422338814743,
K,left,Distractor,0,21,21,21,2576.781014100183,2578.781145949848,left,1,1,1.47,0.5148343682521954,H21R03,2021_Oct_13_1140,t1_Paradigm,2021.1.4,60.03422338814743,
Z,left,Distractor,0,22,22,22,2580.28057027061,2582.2808772781864,left,1,1,1.47,0.8548739616526291,H21R03,2021_Oct_13_1140,t1_Paradigm,2021.1.4,60.03422338814743,
W,left,Pretarget,0,23,23,23,2583.780455583823,2585.780823543784,left,1,1,1.47,0.7948907138779759,H21R03,2021_Oct_13_1140,t1_Paradigm,2021.1.4,60.03422338814743,
Q,left,Distractor,0,24,24,24,2587.2805285663344,2589.2799905812135,left,1,1,1.47,0.7840113538550213,H21R03,2021_Oct_13_1140,t1_Paradigm,2021.1.4,60.03422338814743,
W,right,Target,0,25,25,25,2590.7806891277432,2592.780900536338,right,1,1,1.47,0.5796934864483774,H21R03,2021_Oct_13_1140,t1_Paradigm,2021.1.4,60.03422338814743,
D,left,Pretarget,0,26,26,26,2594.280401207856,2596.280472746701,left,1,1,1.47,0.6474994922755286,H21R03,2021_Oct_13_1140,t1_Paradigm,2021.1.4,60.03422338814743,
W,right,Target,0,27,27,27,2597.780596415978,2599.780639724224,right,1,1,1.47,0.6671800569165498,H21R03,2021_Oct_13_1140,t1_Paradigm,2021.1.4,60.03422338814743,
D,right,Target,0,28,28,28,2601.2806094083935,2603.2808204961475,right,1,1,1.47,0.5109991796780378,H21R03,2021_Oct_13_1140,t1_Paradigm,2021.1.4,60.03422338814743,
