Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_trial_resp.rt,finaln_level,finaln_money,Participant,date,expName,psychopyVersion,frameRate,
T,left,Distractor,0,0,0,0,2788.6439051337657,2790.634777358675,left,1,0.6875239197397605,0,2.91,E03T01,2021_Oct_19_0828,t1_Paradigm,2021.1.4,59.906427108157864,
F,left,Distractor,0,1,1,1,2792.1348057496944,2794.1347646870418,left,1,0.8516352393198758,0,2.91,E03T01,2021_Oct_19_0828,t1_Paradigm,2021.1.4,59.906427108157864,
G,left,Distractor,0,2,2,2,2795.6347725466476,2797.6347712634597,left,1,0.7916090426151641,0,2.91,E03T01,2021_Oct_19_0828,t1_Paradigm,2021.1.4,59.906427108157864,
V,left,Distractor,0,3,3,3,2799.1347095090896,2801.134677749709,left,1,0.7158231342327781,0,2.91,E03T01,2021_Oct_19_0828,t1_Paradigm,2021.1.4,59.906427108157864,
H,left,Distractor,0,4,4,4,2802.6348104013014,2804.634965027799,left,1,0.9275481852237135,0,2.91,E03T01,2021_Oct_19_0828,t1_Paradigm,2021.1.4,59.906427108157864,
C,left,Pretarget,0,5,5,5,2806.134787784773,2808.134554241027,left,1,0.5799475103849545,0,2.91,E03T01,2021_Oct_19_0828,t1_Paradigm,2021.1.4,59.906427108157864,
C,right,Target,0,6,6,6,2809.634769980272,2811.6347212183755,right,1,0.6638041517580859,0,2.91,E03T01,2021_Oct_19_0828,t1_Paradigm,2021.1.4,59.906427108157864,
C,right,Target,0,7,7,7,2813.1345151031855,2815.1348343010177,right,1,0.6036172333406284,0,2.91,E03T01,2021_Oct_19_0828,t1_Paradigm,2021.1.4,59.906427108157864,
W,left,Distractor,0,8,8,8,2816.6348675040063,2818.6353791829897,left,1,0.6070186953875236,0,2.91,E03T01,2021_Oct_19_0828,t1_Paradigm,2021.1.4,59.906427108157864,
R,left,Pretarget,0,9,9,9,2820.1348038248834,2822.135578882124,left,1,0.7867395913926885,0,2.91,E03T01,2021_Oct_19_0828,t1_Paradigm,2021.1.4,59.906427108157864,
R,right,Target,0,10,10,10,2823.6349037546315,2825.6349358347943,right,1,0.7276453240192495,0,2.91,E03T01,2021_Oct_19_0828,t1_Paradigm,2021.1.4,59.906427108157864,
Z,left,Distractor,0,11,11,11,2827.134984115488,2829.1353562456206,left,1,0.65106799750356,0,2.91,E03T01,2021_Oct_19_0828,t1_Paradigm,2021.1.4,59.906427108157864,
R,left,Lure,0,12,12,12,2830.6350060903933,2832.635932886973,left,1,0.9584782957099378,0,2.91,E03T01,2021_Oct_19_0828,t1_Paradigm,2021.1.4,59.906427108157864,
H,left,Pretarget,0,13,13,13,2834.1347127171466,2836.1344875142095,left,1,0.6439522916334681,0,2.91,E03T01,2021_Oct_19_0828,t1_Paradigm,2021.1.4,59.906427108157864,
H,right,Target,0,14,14,14,2837.6348466519266,2839.634915303497,right,1,0.6156909317942336,0,2.91,E03T01,2021_Oct_19_0828,t1_Paradigm,2021.1.4,59.906427108157864,
K,left,Distractor,0,15,15,15,2841.1349462608923,2843.13520482718,left,1,0.8752209121594205,0,2.91,E03T01,2021_Oct_19_0828,t1_Paradigm,2021.1.4,59.906427108157864,
J,left,Distractor,0,16,16,16,2844.6348296494107,2846.6351058597793,left,1,0.7997185926069506,0,2.91,E03T01,2021_Oct_19_0828,t1_Paradigm,2021.1.4,59.906427108157864,
H,left,Lure,0,17,17,17,2848.1350672031986,2850.1359741099877,left,1,0.7862830903031863,0,2.91,E03T01,2021_Oct_19_0828,t1_Paradigm,2021.1.4,59.906427108157864,
S,left,Distractor,0,18,18,18,2851.634691383806,2853.634542210959,left,1,0.7279905067989603,0,2.91,E03T01,2021_Oct_19_0828,t1_Paradigm,2021.1.4,59.906427108157864,
T,left,Pretarget,0,19,19,19,2855.1347223412013,2857.1346953938482,left,1,0.6835886435001157,0,2.91,E03T01,2021_Oct_19_0828,t1_Paradigm,2021.1.4,59.906427108157864,
T,right,Target,0,20,20,20,2858.6346301106387,2860.634740787267,right,1,0.5755830012494698,0,2.91,E03T01,2021_Oct_19_0828,t1_Paradigm,2021.1.4,59.906427108157864,
X,left,Pretarget,0,21,21,21,2862.1346267422196,2864.135156065284,left,1,0.6274059737916104,0,2.91,E03T01,2021_Oct_19_0828,t1_Paradigm,2021.1.4,59.906427108157864,
X,right,Target,0,22,22,22,2865.6349390428513,2867.6349130579038,right,1,0.6476411920739338,0,2.91,E03T01,2021_Oct_19_0828,t1_Paradigm,2021.1.4,59.906427108157864,
W,left,Distractor,0,23,23,23,2869.1348346218583,2871.1350893385243,left,1,0.6832392902579159,0,2.91,E03T01,2021_Oct_19_0828,t1_Paradigm,2021.1.4,59.906427108157864,
K,left,Distractor,0,24,24,24,2872.634820025356,2874.6352184612188,left,1,0.8950653938227333,0,2.91,E03T01,2021_Oct_19_0828,t1_Paradigm,2021.1.4,59.906427108157864,
F,left,Pretarget,0,25,25,25,2876.134780085529,2878.1360318543157,left,1,0.7063110385788605,0,2.91,E03T01,2021_Oct_19_0828,t1_Paradigm,2021.1.4,59.906427108157864,
F,right,Target,0,26,26,26,2879.6347125567263,2881.6349550829036,right,1,0.5674455414409749,0,2.91,E03T01,2021_Oct_19_0828,t1_Paradigm,2021.1.4,59.906427108157864,
Z,left,Distractor,0,27,27,27,2883.134692506632,2885.134651123197,left,1,0.6517006187350489,0,2.91,E03T01,2021_Oct_19_0828,t1_Paradigm,2021.1.4,59.906427108157864,
F,left,Lure,0,28,28,28,2886.6346358850715,2888.6345624214737,left,1,0.655672466440592,0,2.91,E03T01,2021_Oct_19_0828,t1_Paradigm,2021.1.4,59.906427108157864,
