Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_trial_resp.rt,finaln_level,finaln_money,Participant,date,expName,psychopyVersion,frameRate,
T,left,Distractor,0,0,0,0,475.9068195,477.8923075999992,left,1,0.41717790000075183,0,3.0,Jake,2021_Aug_17_1146,t1_Paradigm,2021.1.4,60.09886262926063,
F,left,Distractor,0,1,1,1,479.3922292999996,481.3924901999999,left,1,0.34157709999999497,0,3.0,Jake,2021_Aug_17_1146,t1_Paradigm,2021.1.4,60.09886262926063,
G,left,Distractor,0,2,2,2,482.8920707999987,484.89201739999953,left,1,0.29913269999997283,0,3.0,Jake,2021_Aug_17_1146,t1_Paradigm,2021.1.4,60.09886262926063,
V,left,Distractor,0,3,3,3,486.39211109999997,488.39763109999876,left,1,0.45369969999956083,0,3.0,Jake,2021_Aug_17_1146,t1_Paradigm,2021.1.4,60.09886262926063,
H,left,Distractor,0,4,4,4,489.89183349999985,491.89168919999975,None,0,,0,3.0,Jake,2021_Aug_17_1146,t1_Paradigm,2021.1.4,60.09886262926063,
C,left,Pretarget,0,5,5,5,493.39174829999865,495.3945853999994,left,1,0.4776951999992889,0,3.0,Jake,2021_Aug_17_1146,t1_Paradigm,2021.1.4,60.09886262926063,
C,right,Target,0,6,6,6,496.8915032999994,498.8916121000002,right,1,0.3983750000006694,0,3.0,Jake,2021_Aug_17_1146,t1_Paradigm,2021.1.4,60.09886262926063,
C,right,Target,0,7,7,7,500.3913601999993,502.39102060000005,left,0,0.4060587999993004,0,3.0,Jake,2021_Aug_17_1146,t1_Paradigm,2021.1.4,60.09886262926063,
W,left,Distractor,0,8,8,8,503.8910039000002,505.8904236999988,right,0,0.12069420000079845,0,3.0,Jake,2021_Aug_17_1146,t1_Paradigm,2021.1.4,60.09886262926063,
R,left,Pretarget,0,9,9,9,507.3910705999988,509.5057608999996,left,1,0.30846680000104243,0,3.0,Jake,2021_Aug_17_1146,t1_Paradigm,2021.1.4,60.09886262926063,
R,right,Target,0,10,10,10,510.8905298999998,512.8906160999995,left,0,0.00826480000068841,0,3.0,Jake,2021_Aug_17_1146,t1_Paradigm,2021.1.4,60.09886262926063,
Z,left,Distractor,0,11,11,11,514.3903000999999,516.3903362000001,left,1,0.481555299998945,0,3.0,Jake,2021_Aug_17_1146,t1_Paradigm,2021.1.4,60.09886262926063,
R,left,Lure,0,12,12,12,517.8904738000001,519.8903149999987,right,0,0.31717720000051486,0,3.0,Jake,2021_Aug_17_1146,t1_Paradigm,2021.1.4,60.09886262926063,
H,left,Pretarget,0,13,13,13,521.3903807999995,523.3904583999993,right,0,0.2984402999991289,0,3.0,Jake,2021_Aug_17_1146,t1_Paradigm,2021.1.4,60.09886262926063,
