13.9727 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
19.6431 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.025, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
19.6700 	EXP 	Created question = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='question', opacity=1, ori=0.0, pos=array([0. , 0.1]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
19.6702 	EXP 	window1: mouseVisible = True
19.7069 	EXP 	window1: mouseVisible = True
19.7407 	EXP 	window1: mouseVisible = True
19.7519 	EXP 	Created EDbufferscreen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='EDbufferscreen', opacity=1, ori=0.0, pos=array([0. , 0.1]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
19.7697 	EXP 	Created GoodbyeText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='GoodbyeText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
19.7712 	EXP 	Created finaln_instructiontext = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([0, 0, 0]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='finaln_instructiontext', opacity=0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
19.7781 	EXP 	Created finaln_fixcross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Courier New', fontFiles=[], height=0.02, italic=False, languageStyle='LTR', name='finaln_fixcross', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
19.7796 	EXP 	Created finaln_trial = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([0, 0, 0]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Courier New', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='finaln_trial', opacity=0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
19.8222 	EXP 	WelcomeText: autoDraw = True
24.8807 	DATA 	Keypress: space
24.9948 	EXP 	WelcomeText: autoDraw = False
24.9948 	EXP 	instructiontext: text = 'Schwarzes Level\n\nIhnen werden nun nacheinander Buchstaben auf dem Bildschirm präsentiert. Wenn der aktuelle Buchstabe der gleiche ist wie der, der direkt zuvor präsentiert wurde, dann drücken Sie bitte die rechte Pfeiltaste. Wenn es nicht der gleiche Buchstabe ist, drücken sie bitte die linke Pfeiltaste.\nReagieren Sie bei jedem Buchstaben bitte so schnell und richtig wie möglich.\n\nrechts = gleicher Buchstabe wie direkt zuvor\nlinks = nicht der gleiche Buchstabe wie zuvor\n\nDrücken Sie die Leertaste, um zu beginnen.'
24.9948 	EXP 	instructiontext: autoDraw = True
25.3892 	EXP 	Imported C:\Users\josep\Documents\04_Projekte\01_COG-ED_Revision\Stimuli_Short\1back_run1.xlsx as conditions, 14 conditions, 3 params
25.3902 	EXP 	Created sequence: sequential, trialTypes=14, nReps=1, seed=None
25.3912 	EXP 	New trial (rep=0, index=0): {'Letter': 'H', 'CorrAnswer': 'left', 'Stimulus': 'Distractor'}
25.3986 	DATA 	Keypress: space
25.4018 	EXP 	instructiontext: autoDraw = False
25.4018 	EXP 	fixcross: autoDraw = True
27.3946 	EXP 	fixcross: autoDraw = False
27.3946 	EXP 	trial: text = 'H'
27.3946 	EXP 	trial: autoDraw = True
27.7641 	DATA 	Keypress: left
28.8747 	EXP 	New trial (rep=0, index=1): {'Letter': 'Q', 'CorrAnswer': 'left', 'Stimulus': 'Pretarget'}
28.8879 	EXP 	trial: autoDraw = False
28.8879 	EXP 	fixcross: autoDraw = True
30.8924 	EXP 	fixcross: autoDraw = False
30.8924 	EXP 	trial: text = 'Q'
30.8924 	EXP 	trial: autoDraw = True
31.2797 	DATA 	Keypress: left
32.3736 	EXP 	New trial (rep=0, index=2): {'Letter': 'Q', 'CorrAnswer': 'right', 'Stimulus': 'Target'}
32.3878 	EXP 	trial: autoDraw = False
32.3878 	EXP 	fixcross: autoDraw = True
34.3876 	EXP 	fixcross: autoDraw = False
34.3876 	EXP 	trial: text = 'Q'
34.3876 	EXP 	trial: autoDraw = True
34.8137 	DATA 	Keypress: left
35.8735 	EXP 	New trial (rep=0, index=3): {'Letter': 'T', 'CorrAnswer': 'left', 'Stimulus': 'Distractor'}
35.8873 	EXP 	trial: autoDraw = False
35.8873 	EXP 	fixcross: autoDraw = True
37.8893 	EXP 	fixcross: autoDraw = False
37.8893 	EXP 	trial: text = 'T'
37.8893 	EXP 	trial: autoDraw = True
38.3963 	DATA 	Keypress: right
39.3732 	EXP 	New trial (rep=0, index=4): {'Letter': 'Q', 'CorrAnswer': 'left', 'Stimulus': 'Lure'}
39.3874 	EXP 	trial: autoDraw = False
39.3874 	EXP 	fixcross: autoDraw = True
41.3873 	EXP 	fixcross: autoDraw = False
41.3873 	EXP 	trial: text = 'Q'
41.3873 	EXP 	trial: autoDraw = True
41.9959 	DATA 	Keypress: left
42.8731 	EXP 	New trial (rep=0, index=5): {'Letter': 'L', 'CorrAnswer': 'left', 'Stimulus': 'Distractor'}
42.8868 	EXP 	trial: autoDraw = False
42.8868 	EXP 	fixcross: autoDraw = True
44.8887 	EXP 	fixcross: autoDraw = False
44.8887 	EXP 	trial: text = 'L'
44.8887 	EXP 	trial: autoDraw = True
45.3289 	DATA 	Keypress: left
46.3729 	EXP 	New trial (rep=0, index=6): {'Letter': 'V', 'CorrAnswer': 'left', 'Stimulus': 'Pretarget'}
46.3868 	EXP 	trial: autoDraw = False
46.3868 	EXP 	fixcross: autoDraw = True
48.3893 	EXP 	fixcross: autoDraw = False
48.3893 	EXP 	trial: text = 'V'
48.3893 	EXP 	trial: autoDraw = True
48.9455 	DATA 	Keypress: left
49.8727 	EXP 	New trial (rep=0, index=7): {'Letter': 'V', 'CorrAnswer': 'right', 'Stimulus': 'Target'}
49.8869 	EXP 	trial: autoDraw = False
49.8869 	EXP 	fixcross: autoDraw = True
51.8868 	EXP 	fixcross: autoDraw = False
51.8868 	EXP 	trial: text = 'V'
51.8868 	EXP 	trial: autoDraw = True
52.4774 	DATA 	Keypress: right
53.3724 	EXP 	New trial (rep=0, index=8): {'Letter': 'K', 'CorrAnswer': 'left', 'Stimulus': 'Distractor'}
53.3867 	EXP 	trial: autoDraw = False
53.3867 	EXP 	fixcross: autoDraw = True
55.3888 	EXP 	fixcross: autoDraw = False
55.3888 	EXP 	trial: text = 'K'
55.3888 	EXP 	trial: autoDraw = True
55.6777 	DATA 	Keypress: left
56.8726 	EXP 	New trial (rep=0, index=9): {'Letter': 'G', 'CorrAnswer': 'left', 'Stimulus': 'Pretarget'}
56.8865 	EXP 	trial: autoDraw = False
56.8865 	EXP 	fixcross: autoDraw = True
58.8899 	EXP 	fixcross: autoDraw = False
58.8899 	EXP 	trial: text = 'G'
58.8899 	EXP 	trial: autoDraw = True
60.3717 	EXP 	New trial (rep=0, index=10): {'Letter': 'G', 'CorrAnswer': 'right', 'Stimulus': 'Target'}
60.3858 	EXP 	trial: autoDraw = False
60.3858 	EXP 	fixcross: autoDraw = True
62.3859 	EXP 	fixcross: autoDraw = False
62.3859 	EXP 	trial: text = 'G'
62.3859 	EXP 	trial: autoDraw = True
62.8287 	DATA 	Keypress: right
63.8720 	EXP 	New trial (rep=0, index=11): {'Letter': 'G', 'CorrAnswer': 'right', 'Stimulus': 'Target'}
63.8861 	EXP 	trial: autoDraw = False
63.8861 	EXP 	fixcross: autoDraw = True
65.8860 	EXP 	fixcross: autoDraw = False
65.8860 	EXP 	trial: text = 'G'
65.8860 	EXP 	trial: autoDraw = True
67.3716 	EXP 	New trial (rep=0, index=12): {'Letter': 'P', 'CorrAnswer': 'left', 'Stimulus': 'Pretarget'}
67.3860 	EXP 	trial: autoDraw = False
67.3860 	EXP 	fixcross: autoDraw = True
69.3890 	EXP 	fixcross: autoDraw = False
69.3890 	EXP 	trial: text = 'P'
69.3890 	EXP 	trial: autoDraw = True
69.8771 	DATA 	Keypress: left
70.8716 	EXP 	New trial (rep=0, index=13): {'Letter': 'P', 'CorrAnswer': 'right', 'Stimulus': 'Target'}
70.8858 	EXP 	trial: autoDraw = False
70.8858 	EXP 	fixcross: autoDraw = True
72.8857 	EXP 	fixcross: autoDraw = False
72.8857 	EXP 	trial: text = 'P'
72.8857 	EXP 	trial: autoDraw = True
73.1608 	DATA 	Keypress: right
74.4589 	EXP 	trial: autoDraw = False
74.4589 	EXP 	feedback: text = 'In diesem Block haben Sie auf 25.0% der sich wiederholenden und auf 16.7% der einzelnen Buchstaben korrekt reagiert.\n\nBitte strengen Sie sich mehr an!\n\nDrücken Sie die Leertaste, um einen weiteren Durchgang dieses Levels zu beginnen.'
74.4589 	EXP 	feedback: autoDraw = True
75.0654 	EXP 	Imported C:\Users\josep\Documents\04_Projekte\01_COG-ED_Revision\Stimuli_Short\1back_run2.xlsx as conditions, 14 conditions, 3 params
75.0664 	EXP 	Created sequence: sequential, trialTypes=14, nReps=1, seed=None
75.0673 	EXP 	New trial (rep=0, index=0): {'Letter': 'R', 'CorrAnswer': 'left', 'Stimulus': 'Distractor'}
75.0733 	DATA 	Keypress: space
75.0765 	EXP 	feedback: autoDraw = False
75.0765 	EXP 	fixcross: autoDraw = True
77.0704 	EXP 	fixcross: autoDraw = False
77.0704 	EXP 	trial: text = 'R'
77.0704 	EXP 	trial: autoDraw = True
77.4934 	DATA 	Keypress: left
78.5554 	EXP 	New trial (rep=0, index=1): {'Letter': 'V', 'CorrAnswer': 'left', 'Stimulus': 'Distractor'}
78.5687 	EXP 	trial: autoDraw = False
78.5687 	EXP 	fixcross: autoDraw = True
80.5685 	EXP 	fixcross: autoDraw = False
80.5685 	EXP 	trial: text = 'V'
80.5685 	EXP 	trial: autoDraw = True
80.9440 	DATA 	Keypress: left
82.0543 	EXP 	New trial (rep=0, index=2): {'Letter': 'N', 'CorrAnswer': 'left', 'Stimulus': 'Pretarget'}
82.0682 	EXP 	trial: autoDraw = False
82.0682 	EXP 	fixcross: autoDraw = True
84.0708 	EXP 	fixcross: autoDraw = False
84.0708 	EXP 	trial: text = 'N'
84.0708 	EXP 	trial: autoDraw = True
84.5100 	DATA 	Keypress: left
85.5541 	EXP 	New trial (rep=0, index=3): {'Letter': 'N', 'CorrAnswer': 'right', 'Stimulus': 'Target'}
85.5680 	EXP 	trial: autoDraw = False
85.5680 	EXP 	fixcross: autoDraw = True
87.5683 	EXP 	fixcross: autoDraw = False
87.5683 	EXP 	trial: text = 'N'
87.5683 	EXP 	trial: autoDraw = True
87.9432 	DATA 	Keypress: left
89.0538 	EXP 	New trial (rep=0, index=4): {'Letter': 'S', 'CorrAnswer': 'left', 'Stimulus': 'Distractor'}
89.0681 	EXP 	trial: autoDraw = False
89.0681 	EXP 	fixcross: autoDraw = True
91.0694 	EXP 	fixcross: autoDraw = False
91.0694 	EXP 	trial: text = 'S'
91.0694 	EXP 	trial: autoDraw = True
91.6432 	DATA 	Keypress: left
92.5537 	EXP 	New trial (rep=0, index=5): {'Letter': 'N', 'CorrAnswer': 'left', 'Stimulus': 'Lure'}
92.5680 	EXP 	trial: autoDraw = False
92.5680 	EXP 	fixcross: autoDraw = True
94.5675 	EXP 	fixcross: autoDraw = False
94.5675 	EXP 	trial: text = 'N'
94.5675 	EXP 	trial: autoDraw = True
94.8935 	DATA 	Keypress: right
96.0536 	EXP 	New trial (rep=0, index=6): {'Letter': 'Z', 'CorrAnswer': 'left', 'Stimulus': 'Distractor'}
96.0677 	EXP 	trial: autoDraw = False
96.0677 	EXP 	fixcross: autoDraw = True
98.0695 	EXP 	fixcross: autoDraw = False
98.0695 	EXP 	trial: text = 'Z'
98.0695 	EXP 	trial: autoDraw = True
98.6260 	DATA 	Keypress: right
99.5535 	EXP 	New trial (rep=0, index=7): {'Letter': 'L', 'CorrAnswer': 'left', 'Stimulus': 'Pretarget'}
99.5676 	EXP 	trial: autoDraw = False
99.5676 	EXP 	fixcross: autoDraw = True
101.5672 	EXP 	fixcross: autoDraw = False
101.5672 	EXP 	trial: text = 'L'
101.5672 	EXP 	trial: autoDraw = True
102.8935 	DATA 	Keypress: left
103.0533 	EXP 	New trial (rep=0, index=8): {'Letter': 'L', 'CorrAnswer': 'right', 'Stimulus': 'Target'}
103.0674 	EXP 	trial: autoDraw = False
103.0674 	EXP 	fixcross: autoDraw = True
105.0673 	EXP 	fixcross: autoDraw = False
105.0673 	EXP 	trial: text = 'L'
105.0673 	EXP 	trial: autoDraw = True
105.9438 	DATA 	Keypress: right
106.5531 	EXP 	New trial (rep=0, index=9): {'Letter': 'H', 'CorrAnswer': 'left', 'Stimulus': 'Distractor'}
106.5672 	EXP 	trial: autoDraw = False
106.5672 	EXP 	fixcross: autoDraw = True
108.5679 	EXP 	fixcross: autoDraw = False
108.5679 	EXP 	trial: text = 'H'
108.5679 	EXP 	trial: autoDraw = True
110.0526 	EXP 	New trial (rep=0, index=10): {'Letter': 'L', 'CorrAnswer': 'left', 'Stimulus': 'Lure'}
110.0670 	EXP 	trial: autoDraw = False
110.0670 	EXP 	fixcross: autoDraw = True
112.0666 	EXP 	fixcross: autoDraw = False
112.0666 	EXP 	trial: text = 'L'
112.0666 	EXP 	trial: autoDraw = True
112.4587 	DATA 	Keypress: left
113.5523 	EXP 	New trial (rep=0, index=11): {'Letter': 'X', 'CorrAnswer': 'left', 'Stimulus': 'Pretarget'}
113.5669 	EXP 	trial: autoDraw = False
113.5669 	EXP 	fixcross: autoDraw = True
114.4588 	DATA 	Keypress: left
115.1937 	DATA 	Keypress: left
115.5687 	EXP 	fixcross: autoDraw = False
115.5687 	EXP 	trial: text = 'X'
115.5687 	EXP 	trial: autoDraw = True
115.7414 	DATA 	Keypress: left
117.0526 	EXP 	New trial (rep=0, index=12): {'Letter': 'X', 'CorrAnswer': 'right', 'Stimulus': 'Target'}
117.0667 	EXP 	trial: autoDraw = False
117.0667 	EXP 	fixcross: autoDraw = True
119.0666 	EXP 	fixcross: autoDraw = False
119.0666 	EXP 	trial: text = 'X'
119.0666 	EXP 	trial: autoDraw = True
119.4245 	DATA 	Keypress: right
120.5520 	EXP 	New trial (rep=0, index=13): {'Letter': 'X', 'CorrAnswer': 'right', 'Stimulus': 'Target'}
120.5665 	EXP 	trial: autoDraw = False
120.5665 	EXP 	fixcross: autoDraw = True
122.5663 	EXP 	fixcross: autoDraw = False
122.5663 	EXP 	trial: text = 'X'
122.5663 	EXP 	trial: autoDraw = True
122.9078 	DATA 	Keypress: right
124.0998 	EXP 	trial: autoDraw = False
124.0998 	EXP 	feedback: text = 'In diesem Block haben Sie auf 31.2% der sich wiederholenden und auf 16.7% der einzelnen Buchstaben korrekt reagiert.\n\nBitte strengen Sie sich mehr an!\n\nDrücken Sie die Leertaste, um die Instruktion des nächsten Levels zu lesen.'
124.0998 	EXP 	feedback: autoDraw = True
125.4745 	DATA 	Keypress: space
125.5721 	EXP 	feedback: autoDraw = False
125.5721 	EXP 	instructiontext: text = 'Rotes Level\n\nIhnen werden nun nacheinander Buchstaben auf dem Bildschirm präsentiert. Wenn der aktuelle Buchstabe der gleiche ist wie der, der zwei zuvor präsentiert wurde, dann drücken Sie bitte die rechte Pfeiltaste. Wenn es nicht der gleiche Buchstabe ist, drücken sie bitte die linke Pfeiltaste.\nReagieren Sie bei jedem Buchstaben bitte so schnell und richtig wie möglich.\n\nrechts = gleicher Buchstabe wie zwei zuvor\nlinks = nicht der gleiche Buchstabe wie zuvor\n\nDrücken Sie die Leertaste, um zu beginnen.'
125.5721 	EXP 	instructiontext: autoDraw = True
126.0977 	EXP 	Imported C:\Users\josep\Documents\04_Projekte\01_COG-ED_Revision\Stimuli_Short\2back_run1.xlsx as conditions, 14 conditions, 3 params
126.0986 	EXP 	Created sequence: sequential, trialTypes=14, nReps=1, seed=None
126.0995 	EXP 	New trial (rep=0, index=0): {'Letter': 'F', 'CorrAnswer': 'left', 'Stimulus': 'Distractor'}
126.1060 	DATA 	Keypress: space
126.1092 	EXP 	instructiontext: autoDraw = False
126.1092 	EXP 	fixcross: autoDraw = True
128.1006 	EXP 	fixcross: autoDraw = False
128.1006 	EXP 	trial: text = 'F'
128.1006 	EXP 	trial: autoDraw = True
128.3744 	DATA 	Keypress: left
129.5857 	EXP 	New trial (rep=0, index=1): {'Letter': 'N', 'CorrAnswer': 'left', 'Stimulus': 'Pretarget'}
129.5993 	EXP 	trial: autoDraw = False
129.5993 	EXP 	fixcross: autoDraw = True
131.5989 	EXP 	fixcross: autoDraw = False
131.5989 	EXP 	trial: text = 'N'
131.5989 	EXP 	trial: autoDraw = True
132.0917 	DATA 	Keypress: left
133.0851 	EXP 	New trial (rep=0, index=2): {'Letter': 'V', 'CorrAnswer': 'left', 'Stimulus': 'Distractor'}
133.0989 	EXP 	trial: autoDraw = False
133.0989 	EXP 	fixcross: autoDraw = True
135.0988 	EXP 	fixcross: autoDraw = False
135.0988 	EXP 	trial: text = 'V'
135.0988 	EXP 	trial: autoDraw = True
135.5079 	DATA 	Keypress: left
136.5848 	EXP 	New trial (rep=0, index=3): {'Letter': 'N', 'CorrAnswer': 'right', 'Stimulus': 'Target'}
136.5990 	EXP 	trial: autoDraw = False
136.5990 	EXP 	fixcross: autoDraw = True
138.5985 	EXP 	fixcross: autoDraw = False
138.5985 	EXP 	trial: text = 'N'
138.5985 	EXP 	trial: autoDraw = True
138.9576 	DATA 	Keypress: right
140.0846 	EXP 	New trial (rep=0, index=4): {'Letter': 'N', 'CorrAnswer': 'left', 'Stimulus': 'Lure'}
140.0988 	EXP 	trial: autoDraw = False
140.0988 	EXP 	fixcross: autoDraw = True
142.0987 	EXP 	fixcross: autoDraw = False
142.0987 	EXP 	trial: text = 'N'
142.0987 	EXP 	trial: autoDraw = True
142.6580 	DATA 	Keypress: right
143.5845 	EXP 	New trial (rep=0, index=5): {'Letter': 'X', 'CorrAnswer': 'left', 'Stimulus': 'Distractor'}
143.5986 	EXP 	trial: autoDraw = False
143.5986 	EXP 	fixcross: autoDraw = True
145.5982 	EXP 	fixcross: autoDraw = False
145.5982 	EXP 	trial: text = 'X'
145.5982 	EXP 	trial: autoDraw = True
145.9232 	DATA 	Keypress: left
147.0843 	EXP 	New trial (rep=0, index=6): {'Letter': 'G', 'CorrAnswer': 'left', 'Stimulus': 'Pretarget'}
147.0985 	EXP 	trial: autoDraw = False
147.0985 	EXP 	fixcross: autoDraw = True
149.0980 	EXP 	fixcross: autoDraw = False
149.0980 	EXP 	trial: text = 'G'
149.0980 	EXP 	trial: autoDraw = True
149.5729 	DATA 	Keypress: left
150.5840 	EXP 	New trial (rep=0, index=7): {'Letter': 'H', 'CorrAnswer': 'left', 'Stimulus': 'Pretarget'}
150.5983 	EXP 	trial: autoDraw = False
150.5983 	EXP 	fixcross: autoDraw = True
152.6002 	EXP 	fixcross: autoDraw = False
152.6002 	EXP 	trial: text = 'H'
152.6002 	EXP 	trial: autoDraw = True
153.0897 	DATA 	Keypress: left
154.0836 	EXP 	New trial (rep=0, index=8): {'Letter': 'G', 'CorrAnswer': 'right', 'Stimulus': 'Target'}
154.0978 	EXP 	trial: autoDraw = False
154.0978 	EXP 	fixcross: autoDraw = True
156.0977 	EXP 	fixcross: autoDraw = False
156.0977 	EXP 	trial: text = 'G'
156.0977 	EXP 	trial: autoDraw = True
156.7060 	DATA 	Keypress: right
157.5837 	EXP 	New trial (rep=0, index=9): {'Letter': 'H', 'CorrAnswer': 'right', 'Stimulus': 'Target'}
157.5978 	EXP 	trial: autoDraw = False
157.5978 	EXP 	fixcross: autoDraw = True
159.5974 	EXP 	fixcross: autoDraw = False
159.5974 	EXP 	trial: text = 'H'
159.5974 	EXP 	trial: autoDraw = True
159.8564 	DATA 	Keypress: right
161.0835 	EXP 	New trial (rep=0, index=10): {'Letter': 'T', 'CorrAnswer': 'left', 'Stimulus': 'Pretarget'}
161.0973 	EXP 	trial: autoDraw = False
161.0973 	EXP 	fixcross: autoDraw = True
163.0972 	EXP 	fixcross: autoDraw = False
163.0972 	EXP 	trial: text = 'T'
163.0972 	EXP 	trial: autoDraw = True
163.3724 	DATA 	Keypress: right
164.5833 	EXP 	New trial (rep=0, index=11): {'Letter': 'K', 'CorrAnswer': 'left', 'Stimulus': 'Distractor'}
164.5976 	EXP 	trial: autoDraw = False
164.5976 	EXP 	fixcross: autoDraw = True
166.5971 	EXP 	fixcross: autoDraw = False
166.5971 	EXP 	trial: text = 'K'
166.5971 	EXP 	trial: autoDraw = True
167.0402 	DATA 	Keypress: left
168.0833 	EXP 	New trial (rep=0, index=12): {'Letter': 'T', 'CorrAnswer': 'right', 'Stimulus': 'Target'}
168.0974 	EXP 	trial: autoDraw = False
168.0974 	EXP 	fixcross: autoDraw = True
170.0969 	EXP 	fixcross: autoDraw = False
170.0969 	EXP 	trial: text = 'T'
170.0969 	EXP 	trial: autoDraw = True
171.5827 	EXP 	New trial (rep=0, index=13): {'Letter': 'T', 'CorrAnswer': 'left', 'Stimulus': 'Lure'}
171.5972 	EXP 	trial: autoDraw = False
171.5972 	EXP 	fixcross: autoDraw = True
173.5970 	EXP 	fixcross: autoDraw = False
173.5970 	EXP 	trial: text = 'T'
173.5970 	EXP 	trial: autoDraw = True
173.9390 	DATA 	Keypress: left
175.1277 	EXP 	trial: autoDraw = False
175.1277 	EXP 	feedback: text = 'In diesem Block haben Sie auf 31.2% der sich wiederholenden und auf 16.7% der einzelnen Buchstaben korrekt reagiert.\n\nBitte strengen Sie sich mehr an!\n\nDrücken Sie die Leertaste, um einen weiteren Durchgang dieses Levels zu beginnen.'
175.1277 	EXP 	feedback: autoDraw = True
