Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_level,finaln_money,finaln_trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
F,left,Distractor,0,0,0,0,2533.0677779654507,2535.0482081153896,None,0,1,1.9100000000000001,,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
T,left,Pretarget,0,1,1,1,2536.5467226442415,2538.548355523497,None,0,1,1.9100000000000001,,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
B,left,Distractor,0,2,2,2,2540.046042063972,2542.045801783679,left,1,1,1.9100000000000001,0.7948022466152906,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
T,right,Target,0,3,3,3,2543.5467486293055,2545.54776492808,right,1,1,1.9100000000000001,1.2130451980046928,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
Z,left,Distractor,0,4,4,4,2547.0463785848115,2549.045783177251,left,1,1,1.9100000000000001,0.8189893921371549,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
T,right,Target,0,5,5,5,2550.546005011536,2552.5458029066212,right,1,1,1.9100000000000001,0.9829747467301786,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
L,left,Distractor,0,6,6,6,2554.046865882119,2556.0481811680365,left,1,1,1.9100000000000001,0.5044740573503077,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
T,right,Target,0,7,7,7,2557.546919616405,2559.5481851780787,right,1,1,1.9100000000000001,0.9087024768814445,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
Z,left,Lure,0,8,8,8,2561.0459689213894,2563.045791518176,left,1,1,1.9100000000000001,0.6109409972559661,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
J,left,Distractor,0,9,9,9,2564.5468429448083,2566.547822672408,left,1,1,1.9100000000000001,0.6129992592614144,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
D,left,Pretarget,0,10,10,10,2568.0461941238027,2570.047758993227,left,1,1,1.9100000000000001,1.2728740249294788,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
H,left,Distractor,0,11,11,11,2571.5466350654606,2573.548257358372,left,1,1,1.9100000000000001,0.7004827740602195,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
D,right,Target,0,12,12,12,2575.0470118466765,2577.047903354047,right,1,1,1.9100000000000001,0.6246841307729483,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
S,left,Distractor,0,13,13,13,2578.5459517585114,2580.5459228863474,left,1,1,1.9100000000000001,0.8386644648853689,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
R,left,Pretarget,0,14,14,14,2582.0458348263055,2584.047474121675,left,1,1,1.9100000000000001,0.5370966764166951,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
Z,left,Distractor,0,15,15,15,2585.5459501543082,2587.5483000250533,left,1,1,1.9100000000000001,0.652211781591177,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
R,right,Target,0,16,16,16,2589.0460545753594,2591.045727357734,right,1,1,1.9100000000000001,0.6588501257356256,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
T,left,Distractor,0,17,17,17,2592.5459543247707,2594.548029589234,left,1,1,1.9100000000000001,0.5167049330193549,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
M,left,Distractor,0,18,18,18,2596.0458797384053,2598.0480509225745,left,1,1,1.9100000000000001,0.584570798324421,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
R,left,Lure,0,19,19,19,2599.5458705956116,2601.547943935264,right,0,1,1.9100000000000001,1.036589649738744,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
J,left,Distractor,0,20,20,20,2603.0460574624594,2605.047629710287,left,1,1,1.9100000000000001,0.6729169480968267,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
K,left,Distractor,0,21,21,21,2606.5459183950443,2608.5478326173034,left,1,1,1.9100000000000001,0.6129174546804279,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
Z,left,Distractor,0,22,22,22,2610.0459169514943,2612.047850101022,left,1,1,1.9100000000000001,0.6167381999548525,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
W,left,Pretarget,0,23,23,23,2613.54588791891,2615.5465567898937,left,1,1,1.9100000000000001,0.3982008812017739,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
Q,left,Distractor,0,24,24,24,2617.0468081377912,2619.0479902911466,left,1,1,1.9100000000000001,0.5766107521485537,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
W,right,Target,0,25,25,25,2620.5464486798737,2622.547639494762,right,1,1,1.9100000000000001,0.8048308205325156,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
D,left,Pretarget,0,26,26,26,2624.045836430276,2626.04686780693,left,1,1,1.9100000000000001,0.6495869841892272,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
W,right,Target,0,27,27,27,2627.545963307377,2629.5481723460834,left,0,1,1.9100000000000001,0.6524369840044528,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
D,right,Target,0,28,28,28,2631.0466130906716,2633.0476550536696,right,1,1,1.9100000000000001,0.8329076832160354,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
L,left,Pretarget,0,29,29,29,2634.5459758185316,2636.5456097840797,left,1,1,1.9100000000000001,1.415116099640727,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
P,left,Distractor,0,30,30,30,2638.0469066239893,2640.0478228328284,left,1,1,1.9100000000000001,0.6167693177703768,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
L,right,Target,0,31,31,31,2641.5458025857806,2643.547655855771,right,1,1,1.9100000000000001,0.4927843736950308,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
R,left,Distractor,0,32,32,32,2645.0460369312204,2647.0455910172313,left,1,1,1.9100000000000001,0.8348924817983061,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
V,left,Distractor,0,33,33,33,2648.5458009818103,2650.5480959953275,left,1,1,1.9100000000000001,0.5644260717090219,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
L,left,Lure,0,34,34,34,2652.0457286410965,2654.047720817849,left,1,1,1.9100000000000001,0.8568240720778704,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
H,left,Distractor,0,35,35,35,2655.5466658624355,2657.548051082995,left,1,1,1.9100000000000001,0.6043356955051422,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
K,left,Pretarget,0,36,36,36,2659.045874605654,2661.045600641286,left,1,1,1.9100000000000001,0.5948807147797197,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
F,left,Distractor,0,37,37,37,2662.5466395567637,2664.5479654290248,left,1,1,1.9100000000000001,0.48451699991710484,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
K,right,Target,0,38,38,38,2666.0459458236583,2668.0479251684155,right,1,1,1.9100000000000001,0.5685743552166969,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
S,left,Pretarget,0,39,39,39,2669.5467329099774,2671.5476956351195,left,1,1,1.9100000000000001,0.7168118881527334,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
W,left,Distractor,0,40,40,40,2673.0457716283854,2675.0477275548037,left,1,1,1.9100000000000001,0.5609806643333286,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
S,right,Target,0,41,41,41,2676.5457432374824,2678.545515468577,right,1,1,1.9100000000000001,0.7590386609081179,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
F,left,Pretarget,0,42,42,42,2680.0466887997463,2682.047607895918,left,1,1,1.9100000000000001,0.4887820549774915,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
Y,left,Distractor,0,43,43,43,2683.545988650527,2685.5457002501935,left,1,1,1.9100000000000001,0.6548327293712646,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
F,right,Target,0,44,44,44,2687.0460985251702,2689.0475947430823,left,0,1,1.9100000000000001,0.6408307089004666,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
F,left,Lure,0,45,45,45,2690.5457823751494,2692.5457281598356,left,1,1,1.9100000000000001,1.110943403095007,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
B,left,Pretarget,0,46,46,46,2694.0464818826877,2696.047980667092,left,1,1,1.9100000000000001,0.8403781864326447,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
W,left,Distractor,0,47,47,47,2697.5457089117263,2699.5480289477855,left,1,1,1.9100000000000001,0.6844157548621297,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
B,right,Target,0,48,48,48,2701.0463936624583,2703.045328601729,right,1,1,1.9100000000000001,0.4675164483487606,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
R,left,Pretarget,0,49,49,49,2704.5466527095996,2706.5477196951397,left,1,1,1.9100000000000001,0.6289065193850547,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
N,left,Distractor,0,50,50,50,2708.045763608301,2710.045774836326,left,1,1,1.9100000000000001,0.6827235270757228,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
R,right,Target,0,51,51,51,2711.5466982633807,2713.548039534129,right,1,1,1.9100000000000001,0.4768354094121605,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
V,left,Distractor,0,52,52,52,2715.045742114773,2717.0456288717687,left,1,1,1.9100000000000001,1.1548771602101624,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
G,left,Distractor,0,53,53,53,2718.5464935919736,2720.5480244564824,left,1,1,1.9100000000000001,0.7403856611344963,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
H,left,Distractor,0,54,54,54,2722.0466316970997,2724.04770028661,left,1,1,1.9100000000000001,0.6326201166957617,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
V,left,Lure,0,55,55,55,2725.5462058330886,2727.547573088901,left,1,1,1.9100000000000001,0.6688276920467615,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
L,left,Distractor,0,56,56,56,2729.045828731032,2731.0453125615604,left,1,1,1.9100000000000001,0.6113163349218667,S13R12,2021_Sep_15_1015,t1_Paradigm,2021.1.4,60.00510121290471,
