1.6343 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
10.3564 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
11.9583 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001D199F894A8>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001D19A019C88>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
11.9592 	EXP 	window1: mouseVisible = True
11.9593 	EXP 	window1: recordFrameIntervals = False
12.1145 	EXP 	window1: recordFrameIntervals = True
12.2982 	EXP 	window1: recordFrameIntervals = False
12.8926 	EXP 	Created WelcomeText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='WelcomeText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
12.8938 	EXP 	Created instructiontext = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([0., 0., 0.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='instructiontext', opacity=0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
12.8998 	EXP 	Created fixcross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Courier New', fontFiles=[], height=0.02, italic=False, languageStyle='LTR', name='fixcross', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
12.9014 	EXP 	Created trial = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([0., 0., 0.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Courier New', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='trial', opacity=0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
12.9026 	EXP 	Created feedback = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='feedback', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
12.9646 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.025, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
12.9758 	EXP 	Created question = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='question', opacity=1, ori=0.0, pos=array([0. , 0.1]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
12.9759 	EXP 	window1: mouseVisible = True
12.9893 	EXP 	window1: mouseVisible = True
12.9996 	EXP 	window1: mouseVisible = True
13.0044 	EXP 	Created EDbufferscreen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='EDbufferscreen', opacity=1, ori=0.0, pos=array([0. , 0.1]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
13.0148 	EXP 	Created GoodbyeText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='GoodbyeText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
13.0159 	EXP 	Created finaln_instructiontext = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([0., 0., 0.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='finaln_instructiontext', opacity=0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
13.0199 	EXP 	Created finaln_fixcross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Courier New', fontFiles=[], height=0.02, italic=False, languageStyle='LTR', name='finaln_fixcross', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
13.0211 	EXP 	Created finaln_trial = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([0., 0., 0.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Courier New', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='finaln_trial', opacity=0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
13.0631 	EXP 	WelcomeText: autoDraw = True
238.3562 	DATA 	Keypress: space
238.4175 	EXP 	WelcomeText: autoDraw = False
238.4175 	EXP 	instructiontext: text = 'Schwarzes Level\n\nIhnen werden nun nacheinander Buchstaben auf dem Bildschirm präsentiert. Wenn der aktuelle Buchstabe der gleiche ist wie der, der direkt zuvor präsentiert wurde, dann drücken Sie bitte die rechte Pfeiltaste. Wenn es nicht der gleiche Buchstabe ist, drücken sie bitte die linke Pfeiltaste.\nReagieren Sie bei jedem Buchstaben bitte so schnell und richtig wie möglich.\n\nrechts = gleicher Buchstabe wie direkt zuvor\nlinks = nicht der gleiche Buchstabe wie zuvor\n\nDrücken Sie die Leertaste, um zu beginnen.'
238.4175 	EXP 	instructiontext: autoDraw = True
255.0088 	EXP 	Imported C:\Users\ma_diff\Desktop\CERED\COG-ED\Stimuli\1back_run1.xlsx as conditions, 64 conditions, 3 params
255.0102 	EXP 	Created sequence: sequential, trialTypes=64, nReps=1, seed=None
255.0106 	EXP 	New trial (rep=0, index=0): {'Letter': 'H', 'CorrAnswer': 'left', 'Stimulus': 'Distractor'}
255.0137 	DATA 	Keypress: space
255.0173 	EXP 	instructiontext: autoDraw = False
255.0173 	EXP 	fixcross: autoDraw = True
257.0037 	EXP 	fixcross: autoDraw = False
257.0037 	EXP 	trial: text = 'H'
257.0037 	EXP 	trial: autoDraw = True
258.4906 	EXP 	New trial (rep=0, index=1): {'Letter': 'Q', 'CorrAnswer': 'left', 'Stimulus': 'Pretarget'}
258.5004 	EXP 	trial: autoDraw = False
258.5004 	EXP 	fixcross: autoDraw = True
260.5037 	EXP 	fixcross: autoDraw = False
260.5037 	EXP 	trial: text = 'Q'
260.5037 	EXP 	trial: autoDraw = True
261.4057 	DATA 	Keypress: left
261.9833 	EXP 	New trial (rep=0, index=2): {'Letter': 'Q', 'CorrAnswer': 'right', 'Stimulus': 'Target'}
261.9975 	EXP 	trial: autoDraw = False
261.9975 	EXP 	fixcross: autoDraw = True
263.9973 	EXP 	fixcross: autoDraw = False
263.9973 	EXP 	trial: text = 'Q'
263.9973 	EXP 	trial: autoDraw = True
264.6560 	DATA 	Keypress: right
265.4833 	EXP 	New trial (rep=0, index=3): {'Letter': 'T', 'CorrAnswer': 'left', 'Stimulus': 'Distractor'}
265.4977 	EXP 	trial: autoDraw = False
265.4977 	EXP 	fixcross: autoDraw = True
267.4987 	EXP 	fixcross: autoDraw = False
267.4987 	EXP 	trial: text = 'T'
267.4987 	EXP 	trial: autoDraw = True
268.0542 	DATA 	Keypress: left
268.9820 	EXP 	New trial (rep=0, index=4): {'Letter': 'Q', 'CorrAnswer': 'left', 'Stimulus': 'Lure'}
268.9971 	EXP 	trial: autoDraw = False
268.9971 	EXP 	fixcross: autoDraw = True
270.9973 	EXP 	fixcross: autoDraw = False
270.9973 	EXP 	trial: text = 'Q'
270.9973 	EXP 	trial: autoDraw = True
271.6545 	DATA 	Keypress: left
272.4821 	EXP 	New trial (rep=0, index=5): {'Letter': 'L', 'CorrAnswer': 'left', 'Stimulus': 'Distractor'}
272.4970 	EXP 	trial: autoDraw = False
272.4970 	EXP 	fixcross: autoDraw = True
274.4989 	EXP 	fixcross: autoDraw = False
274.4989 	EXP 	trial: text = 'L'
274.4989 	EXP 	trial: autoDraw = True
275.2034 	DATA 	Keypress: left
275.9813 	EXP 	New trial (rep=0, index=6): {'Letter': 'V', 'CorrAnswer': 'left', 'Stimulus': 'Pretarget'}
275.9967 	EXP 	trial: autoDraw = False
275.9967 	EXP 	fixcross: autoDraw = True
277.9997 	EXP 	fixcross: autoDraw = False
277.9997 	EXP 	trial: text = 'V'
277.9997 	EXP 	trial: autoDraw = True
278.5874 	DATA 	Keypress: left
279.4817 	EXP 	New trial (rep=0, index=7): {'Letter': 'V', 'CorrAnswer': 'right', 'Stimulus': 'Target'}
279.4969 	EXP 	trial: autoDraw = False
279.4969 	EXP 	fixcross: autoDraw = True
281.4970 	EXP 	fixcross: autoDraw = False
281.4970 	EXP 	trial: text = 'V'
281.4970 	EXP 	trial: autoDraw = True
282.0038 	DATA 	Keypress: right
282.9819 	EXP 	New trial (rep=0, index=8): {'Letter': 'K', 'CorrAnswer': 'left', 'Stimulus': 'Distractor'}
282.9969 	EXP 	trial: autoDraw = False
282.9969 	EXP 	fixcross: autoDraw = True
284.9969 	EXP 	fixcross: autoDraw = False
284.9969 	EXP 	trial: text = 'K'
284.9969 	EXP 	trial: autoDraw = True
285.6042 	DATA 	Keypress: left
286.4819 	EXP 	New trial (rep=0, index=9): {'Letter': 'G', 'CorrAnswer': 'left', 'Stimulus': 'Pretarget'}
286.4971 	EXP 	trial: autoDraw = False
286.4971 	EXP 	fixcross: autoDraw = True
288.4987 	EXP 	fixcross: autoDraw = False
288.4987 	EXP 	trial: text = 'G'
288.4987 	EXP 	trial: autoDraw = True
289.1378 	DATA 	Keypress: left
289.9821 	EXP 	New trial (rep=0, index=10): {'Letter': 'G', 'CorrAnswer': 'right', 'Stimulus': 'Target'}
289.9971 	EXP 	trial: autoDraw = False
289.9971 	EXP 	fixcross: autoDraw = True
291.9970 	EXP 	fixcross: autoDraw = False
291.9970 	EXP 	trial: text = 'G'
291.9970 	EXP 	trial: autoDraw = True
292.4876 	DATA 	Keypress: right
293.4832 	EXP 	New trial (rep=0, index=11): {'Letter': 'G', 'CorrAnswer': 'right', 'Stimulus': 'Target'}
293.4973 	EXP 	trial: autoDraw = False
293.4973 	EXP 	fixcross: autoDraw = True
295.4968 	EXP 	fixcross: autoDraw = False
295.4968 	EXP 	trial: text = 'G'
295.4968 	EXP 	trial: autoDraw = True
295.9874 	DATA 	Keypress: right
296.9818 	EXP 	New trial (rep=0, index=12): {'Letter': 'P', 'CorrAnswer': 'left', 'Stimulus': 'Pretarget'}
296.9969 	EXP 	trial: autoDraw = False
296.9969 	EXP 	fixcross: autoDraw = True
298.9964 	EXP 	fixcross: autoDraw = False
298.9964 	EXP 	trial: text = 'P'
298.9964 	EXP 	trial: autoDraw = True
299.5538 	DATA 	Keypress: left
300.4820 	EXP 	New trial (rep=0, index=13): {'Letter': 'P', 'CorrAnswer': 'right', 'Stimulus': 'Target'}
300.4970 	EXP 	trial: autoDraw = False
300.4970 	EXP 	fixcross: autoDraw = True
302.4969 	EXP 	fixcross: autoDraw = False
302.4969 	EXP 	trial: text = 'P'
302.4969 	EXP 	trial: autoDraw = True
303.1869 	DATA 	Keypress: right
303.9819 	EXP 	New trial (rep=0, index=14): {'Letter': 'G', 'CorrAnswer': 'left', 'Stimulus': 'Lure'}
303.9970 	EXP 	trial: autoDraw = False
303.9970 	EXP 	fixcross: autoDraw = True
305.9974 	EXP 	fixcross: autoDraw = False
305.9974 	EXP 	trial: text = 'G'
305.9974 	EXP 	trial: autoDraw = True
306.5039 	DATA 	Keypress: left
307.4819 	EXP 	New trial (rep=0, index=15): {'Letter': 'Y', 'CorrAnswer': 'left', 'Stimulus': 'Distractor'}
307.4968 	EXP 	trial: autoDraw = False
307.4968 	EXP 	fixcross: autoDraw = True
309.4967 	EXP 	fixcross: autoDraw = False
309.4967 	EXP 	trial: text = 'Y'
309.4967 	EXP 	trial: autoDraw = True
310.1722 	DATA 	Keypress: left
310.9831 	EXP 	New trial (rep=0, index=16): {'Letter': 'B', 'CorrAnswer': 'left', 'Stimulus': 'Distractor'}
310.9975 	EXP 	trial: autoDraw = False
310.9975 	EXP 	fixcross: autoDraw = True
312.9990 	EXP 	fixcross: autoDraw = False
