Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_level,finaln_money,finaln_trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
T,left,Distractor,0,0,0,0,2749.2447086140746,2751.2288828172022,None,0,0,1.6600000000000001,,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
F,left,Distractor,0,1,1,1,2752.7285021857824,2754.730860079406,left,1,0,1.6600000000000001,0.9352143870200962,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
G,left,Distractor,0,2,2,2,2756.228834055306,2758.2307765104924,left,1,0,1.6600000000000001,0.9391769315116107,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
V,left,Distractor,0,3,3,3,2759.7284569527255,2761.7283603913966,left,1,0,1.6600000000000001,0.6096569697838277,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
H,left,Distractor,0,4,4,4,2763.2290044010733,2765.228932541446,left,1,0,1.6600000000000001,0.5971877226256765,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
C,left,Pretarget,0,5,5,5,2766.728652962658,2768.7289147369447,left,1,0,1.6600000000000001,0.5370113907265477,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
C,right,Target,0,6,6,6,2770.228614306019,2772.2288472082,right,1,0,1.6600000000000001,0.445046161825303,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
C,right,Target,0,7,7,7,2773.728604842385,2775.7287023661193,right,1,0,1.6600000000000001,0.5451607201248407,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
W,left,Distractor,0,8,8,8,2777.228598265967,2779.228412521654,left,1,0,1.6600000000000001,0.5817456047516316,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
R,left,Pretarget,0,9,9,9,2780.7285390780307,2782.7287719801534,left,1,0,1.6600000000000001,0.5853081093518995,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
R,right,Target,0,10,10,10,2784.228822185658,2786.228797163116,right,1,0,1.6600000000000001,0.5891500323195942,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
Z,left,Distractor,0,11,11,11,2787.7287995691295,2789.728091559431,left,1,0,1.6600000000000001,0.6261157087283209,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
R,left,Lure,0,12,12,12,2791.229337072582,2793.2310071670217,left,1,0,1.6600000000000001,0.8189022224978544,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
H,left,Pretarget,0,13,13,13,2794.7291482806904,2796.730310866609,left,1,0,1.6600000000000001,0.6637197808595374,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
H,right,Target,0,14,14,14,2798.228448130656,2800.228685203241,right,1,0,1.6600000000000001,0.44521329953568056,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
K,left,Distractor,0,15,15,15,2801.7287857746123,2803.72841011564,left,1,0,1.6600000000000001,0.5777859475347213,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
J,left,Distractor,0,16,16,16,2805.228741022758,2807.2283307171892,left,1,0,1.6600000000000001,0.6455787569866516,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
H,left,Lure,0,17,17,17,2808.728799248289,2810.729693002242,left,1,0,1.6600000000000001,0.5843068867688999,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
S,left,Distractor,0,18,18,18,2812.2292000902235,2814.22900215548,left,1,0,1.6600000000000001,0.4770647528930567,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
T,left,Pretarget,0,19,19,19,2815.728588481492,2817.7291489223135,left,1,0,1.6600000000000001,0.5290699408506043,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
T,right,Target,0,20,20,20,2819.2285597697482,2821.2286309877527,left,0,0,1.6600000000000001,0.48543222760781646,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
X,left,Pretarget,0,21,21,21,2822.7286176744383,2824.728888751997,left,1,0,1.6600000000000001,0.5371461274917237,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
X,right,Target,0,22,22,22,2826.229351508664,2828.22885779466,right,1,0,1.6600000000000001,0.5411426769569516,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
W,left,Distractor,0,23,23,23,2829.7291437895037,2831.7289224361884,left,1,0,1.6600000000000001,0.5131918533006683,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
K,left,Distractor,0,24,24,24,2833.2285187070956,2835.2291773132747,left,1,0,1.6600000000000001,0.6129493591724895,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
F,left,Pretarget,0,25,25,25,2836.728614145657,2838.7290603810106,left,1,0,1.6600000000000001,0.5208978345617652,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
F,right,Target,0,26,26,26,2840.2284930429305,2842.2285437296377,right,1,0,1.6600000000000001,0.4934497073991224,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
Z,left,Distractor,0,27,27,27,2843.728498015378,2845.730284560879,left,1,0,1.6600000000000001,0.4958136962377466,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
F,left,Lure,0,28,28,28,2847.2286983561353,2849.2284693035763,left,1,0,1.6600000000000001,0.4214287295471877,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
P,left,Distractor,0,29,29,29,2850.728560892516,2852.7283661658294,left,1,0,1.6600000000000001,0.4895333584281616,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
F,left,Lure,0,30,30,30,2854.2286980352947,2856.2292565513635,left,1,0,1.6600000000000001,0.5246595570934005,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
R,left,Distractor,0,31,31,31,2857.728719047853,2859.7292262355913,left,1,0,1.6600000000000001,0.5129024900379591,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
V,left,Distractor,0,32,32,32,2861.2286781456205,2863.230421062035,left,1,0,1.6600000000000001,0.4834256119793281,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
M,left,Pretarget,0,33,33,33,2864.728478446428,2866.7287411831785,left,1,0,1.6600000000000001,0.4891262608580291,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
M,right,Target,0,34,34,34,2868.228551749664,2870.2289007820655,right,1,0,1.6600000000000001,0.4450413497397676,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
M,right,Target,0,35,35,35,2871.7292849423247,2873.7289618948707,right,1,0,1.6600000000000001,0.46516011701896787,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
D,left,Distractor,0,36,36,36,2875.2293037092313,2877.2308130819,left,1,0,1.6600000000000001,0.4831490807700902,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
M,left,Lure,0,37,37,37,2878.7286664363346,2880.730460360297,left,1,0,1.6600000000000001,0.4394135228940286,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
F,left,Distractor,0,38,38,38,2882.2284490930615,2884.228745514003,left,1,0,1.6600000000000001,0.5251596871530637,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
T,left,Pretarget,0,39,39,39,2885.728668040363,2887.729069684283,left,1,0,1.6600000000000001,0.4810237685451284,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
T,right,Target,0,40,40,40,2889.2286021155887,2891.228682316025,right,1,0,1.6600000000000001,0.42122790758730844,R27R01,2021_Oct_19_1358,t1_Paradigm,2021.1.4,60.00467764822241,
