Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_trial_resp.rt,finaln_level,finaln_money,Participant,date,expName,psychopyVersion,frameRate,
F,left,Distractor,0,0,0,0,474.65522840000085,476.5809508000002,left,1,1.026915000000372,3,3.0,Danny,2021_Aug_17_1155,t1_Paradigm,2021.1.4,60.12112000851584,
P,left,Pretarget,0,1,1,1,478.0810680000013,480.0807361999996,left,1,0.45412410000062664,3,3.0,Danny,2021_Aug_17_1155,t1_Paradigm,2021.1.4,60.12112000851584,
B,left,Distractor,0,2,2,2,481.5809184000009,483.5805859000011,None,0,,3,3.0,Danny,2021_Aug_17_1155,t1_Paradigm,2021.1.4,60.12112000851584,
K,left,Pretarget,0,3,3,3,485.0807151000008,487.0804767000009,left,1,0.3264601999999286,3,3.0,Danny,2021_Aug_17_1155,t1_Paradigm,2021.1.4,60.12112000851584,
H,left,Distractor,0,4,4,4,488.5802722999997,490.5803839,left,1,0.6519373999999516,3,3.0,Danny,2021_Aug_17_1155,t1_Paradigm,2021.1.4,60.12112000851584,
P,right,Target,0,5,5,5,492.08040900000015,494.08028019999983,left,0,0.5871108999999706,3,3.0,Danny,2021_Aug_17_1155,t1_Paradigm,2021.1.4,60.12112000851584,
L,left,Distractor,0,6,6,6,495.57989819999966,497.57977630000096,left,1,0.6900437000003876,3,3.0,Danny,2021_Aug_17_1155,t1_Paradigm,2021.1.4,60.12112000851584,
K,right,Target,0,7,7,7,499.0797624000006,501.07954080000127,left,0,0.4499437999984366,3,3.0,Danny,2021_Aug_17_1155,t1_Paradigm,2021.1.4,60.12112000851584,
Z,left,Pretarget,0,8,8,8,502.57990190000055,504.57953369999996,None,0,,3,3.0,Danny,2021_Aug_17_1155,t1_Paradigm,2021.1.4,60.12112000851584,
S,left,Pretarget,0,9,9,9,506.0792696999997,508.0792309999997,left,1,0.4347784000001411,3,3.0,Danny,2021_Aug_17_1155,t1_Paradigm,2021.1.4,60.12112000851584,
N,left,Distractor,0,10,10,10,509.5794999000009,511.5790472000008,left,1,0.3143696999995882,3,3.0,Danny,2021_Aug_17_1155,t1_Paradigm,2021.1.4,60.12112000851584,
M,left,Distractor,0,11,11,11,513.0793842000003,515.0788274000006,left,1,0.2645322999997006,3,3.0,Danny,2021_Aug_17_1155,t1_Paradigm,2021.1.4,60.12112000851584,
Z,right,Target,0,12,12,12,516.5792116000011,518.5792185000009,left,0,0.3766875000001164,3,3.0,Danny,2021_Aug_17_1155,t1_Paradigm,2021.1.4,60.12112000851584,
S,right,Target,0,13,13,13,520.0789295000013,522.0787691000005,right,1,0.33482009999897855,3,3.0,Danny,2021_Aug_17_1155,t1_Paradigm,2021.1.4,60.12112000851584,
