Letter,CorrAnswer,Stimulus,nback_run.thisRepN,nback_run.thisTrialN,nback_run.thisN,nback_run.thisIndex,fixcross.started,nback_trial.started,trial_resp.keys,trial_resp.corr,currentlevel,trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
H,left,Distractor,0,0,0,0,18.65997679999964,20.656688799999756,left,1,1,0.36868519999916316,Sammy,2021_Aug_17_1203,t1_Paradigm,2021.1.4,60.02609934800978,
Q,left,Pretarget,0,1,1,1,22.1487259000005,24.15360890000011,left,1,1,0.3135710000005929,Sammy,2021_Aug_17_1203,t1_Paradigm,2021.1.4,60.02609934800978,
Q,right,Target,0,2,2,2,25.648070900000675,27.648446400000466,left,0,1,0.34629510000013397,Sammy,2021_Aug_17_1203,t1_Paradigm,2021.1.4,60.02609934800978,
T,left,Distractor,0,3,3,3,29.147951700000704,31.150956100000258,left,1,1,0.7535668000000442,Sammy,2021_Aug_17_1203,t1_Paradigm,2021.1.4,60.02609934800978,
Q,left,Lure,0,4,4,4,32.64815989999988,34.647755300000426,right,0,1,0.35215550000066287,Sammy,2021_Aug_17_1203,t1_Paradigm,2021.1.4,60.02609934800978,
L,left,Distractor,0,5,5,5,36.14801830000033,38.15014700000029,right,0,1,0.5370182000006025,Sammy,2021_Aug_17_1203,t1_Paradigm,2021.1.4,60.02609934800978,
V,left,Pretarget,0,6,6,6,39.64786660000027,41.64994850000039,left,1,1,0.317842100001144,Sammy,2021_Aug_17_1203,t1_Paradigm,2021.1.4,60.02609934800978,
V,right,Target,0,7,7,7,43.147646800000075,45.14736190000076,right,1,1,0.30898419999903126,Sammy,2021_Aug_17_1203,t1_Paradigm,2021.1.4,60.02609934800978,
K,left,Distractor,0,8,8,8,46.64750429999913,48.648101299999325,left,1,1,0.665040300000328,Sammy,2021_Aug_17_1203,t1_Paradigm,2021.1.4,60.02609934800978,
G,left,Pretarget,0,9,9,9,50.14707719999933,52.14807629999996,right,0,1,0.6295229999996081,Sammy,2021_Aug_17_1203,t1_Paradigm,2021.1.4,60.02609934800978,
G,right,Target,0,10,10,10,53.64700869999979,55.647047599999496,right,1,1,0.5247869999984687,Sammy,2021_Aug_17_1203,t1_Paradigm,2021.1.4,60.02609934800978,
G,right,Target,0,11,11,11,57.146859000000404,59.146852599998965,None,0,1,,Sammy,2021_Aug_17_1203,t1_Paradigm,2021.1.4,60.02609934800978,
P,left,Pretarget,0,12,12,12,60.646743699999206,62.64931559999968,left,1,1,0.5130790000002889,Sammy,2021_Aug_17_1203,t1_Paradigm,2021.1.4,60.02609934800978,
P,right,Target,0,13,13,13,64.14624399999957,66.14651749999939,right,1,1,0.5759438000004593,Sammy,2021_Aug_17_1203,t1_Paradigm,2021.1.4,60.02609934800978,
R,left,Distractor,0,0,0,0,69.35601479999968,71.34937250000075,left,1,1,0.7455078999992111,Sammy,2021_Aug_17_1203,t1_Paradigm,2021.1.4,60.02609934800978,
V,left,Distractor,0,1,1,1,72.84601219999968,74.84581550000075,left,1,1,0.44231870000112394,Sammy,2021_Aug_17_1203,t1_Paradigm,2021.1.4,60.02609934800978,
N,left,Pretarget,0,2,2,2,76.3456456999993,78.34702180000022,left,1,1,0.7390451999999641,Sammy,2021_Aug_17_1203,t1_Paradigm,2021.1.4,60.02609934800978,
N,right,Target,0,3,3,3,79.84574880000037,81.84566029999951,right,1,1,0.44996739999987767,Sammy,2021_Aug_17_1203,t1_Paradigm,2021.1.4,60.02609934800978,
S,left,Distractor,0,4,4,4,83.34555159999945,85.34663799999907,left,1,1,0.36360229999991134,Sammy,2021_Aug_17_1203,t1_Paradigm,2021.1.4,60.02609934800978,
N,left,Lure,0,5,5,5,86.84535599999981,88.84493499999917,left,1,1,0.34129310000025725,Sammy,2021_Aug_17_1203,t1_Paradigm,2021.1.4,60.02609934800978,
Z,left,Distractor,0,6,6,6,90.34481489999962,92.34772209999937,right,0,1,0.3480658999997104,Sammy,2021_Aug_17_1203,t1_Paradigm,2021.1.4,60.02609934800978,
L,left,Pretarget,0,7,7,7,93.84499359999973,95.84453550000035,left,1,1,0.40780760000052396,Sammy,2021_Aug_17_1203,t1_Paradigm,2021.1.4,60.02609934800978,
L,right,Target,0,8,8,8,97.34483329999966,99.34472610000012,right,1,1,0.3892252000005101,Sammy,2021_Aug_17_1203,t1_Paradigm,2021.1.4,60.02609934800978,
H,left,Distractor,0,9,9,9,100.8445885000001,102.84489810000014,left,1,1,0.2972862000005989,Sammy,2021_Aug_17_1203,t1_Paradigm,2021.1.4,60.02609934800978,
L,left,Lure,0,10,10,10,104.34446469999966,106.34399160000066,right,0,1,0.554105699999127,Sammy,2021_Aug_17_1203,t1_Paradigm,2021.1.4,60.02609934800978,
X,left,Pretarget,0,11,11,11,107.84427340000002,109.84800759999962,left,1,1,0.4640620000009221,Sammy,2021_Aug_17_1203,t1_Paradigm,2021.1.4,60.02609934800978,
X,right,Target,0,12,12,12,111.34405630000037,113.34362639999927,left,0,1,0.4594600000000355,Sammy,2021_Aug_17_1203,t1_Paradigm,2021.1.4,60.02609934800978,
X,right,Target,0,13,13,13,114.84362399999918,116.8435329999993,right,1,1,0.39356539999971574,Sammy,2021_Aug_17_1203,t1_Paradigm,2021.1.4,60.02609934800978,
