Block,conds_view_File,n_reps,instr_1,TriggerBlockView,ImageFile,Trigger,conds_reg_File,TriggerBlockReg,instr_2,blocks_view.thisRepN,blocks_view.thisTrialN,blocks_view.thisN,blocks_view.thisIndex,trials_view.thisRepN,trials_view.thisTrialN,trials_view.thisN,trials_view.thisIndex,blocks_reg.thisRepN,blocks_reg.thisTrialN,blocks_reg.thisN,blocks_reg.thisIndex,trials_reg.thisRepN,trials_reg.thisTrialN,trials_reg.thisN,trials_reg.thisIndex,trials_choice.thisRepN,trials_choice.thisTrialN,trials_choice.thisN,trials_choice.thisIndex,Fix_jitter,image_view.started,image_view.lasted,image_view.stopped,slider_arousal.response,slider_arousal.rt,slider_effort.response,slider_effort.rt,image_reg.started,image_reg.lasted,image_reg.stopped,resp_choice.keys,resp_choice.rt,key_resp.keys,key_resp.rt,image.started,image.lased,image.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M28B11,2021_Oct_20_1322,ER,2021.1.4,59.995207603596555,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7004.jpg,1,,,,0,0,0,0,0,0,0,7,,,,,,,,,,,,,3.5,92.32526677084388,6.030428440484684,None,,,,,,,,,,,,,,,M28B11,2021_Oct_20_1322,ER,2021.1.4,59.995207603596555,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/140.jpg,1,,,,0,0,0,0,0,1,1,3,,,,,,,,,,,,,3.7,102.08673423394794,6.011983938107733,None,,,,,,,,,,,,,,,M28B11,2021_Oct_20_1322,ER,2021.1.4,59.995207603596555,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7235.jpg,1,,,,0,0,0,0,0,2,2,19,,,,,,,,,,,,,4.3,112.44323844334576,6.014751559821889,None,,,,,,,,,,,,,,,M28B11,2021_Oct_20_1322,ER,2021.1.4,59.995207603596555,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7233.jpg,1,,,,0,0,0,0,0,3,3,18,,,,,,,,,,,,,4.3,122.81806589209009,6.015309370064642,None,,,,,,,,,,,,,,,M28B11,2021_Oct_20_1322,ER,2021.1.4,59.995207603596555,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7185.jpg,1,,,,0,0,0,0,0,4,4,15,,,,,,,,,,,,,3.2,132.08254295779625,6.003680367139168,None,,,,,,,,,,,,,,,M28B11,2021_Oct_20_1322,ER,2021.1.4,59.995207603596555,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/143.jpg,1,,,,0,0,0,0,0,5,5,4,,,,,,,,,,,,,4.3,142.44089626905043,6.003144948801491,None,,,,,,,,,,,,,,,M28B11,2021_Oct_20_1322,ER,2021.1.4,59.995207603596555,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/124.jpg,1,,,,0,0,0,0,0,6,6,2,,,,,,,,,,,,,3.4,151.8780908055487,6.011939474905375,None,,,,,,,,,,,,,,,M28B11,2021_Oct_20_1322,ER,2021.1.4,59.995207603596555,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7150.jpg,1,,,,0,0,0,0,0,7,7,14,,,,,,,,,,,,,4.9,162.87445836619008,6.003208082693163,None,,,,,,,,,,,,,,,M28B11,2021_Oct_20_1322,ER,2021.1.4,59.995207603596555,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/107.jpg,1,,,,0,0,0,0,0,8,8,1,,,,,,,,,,,,,3.6,172.52030595514225,6.010524995450396,None,,,,,,,,,,,,,,,M28B11,2021_Oct_20_1322,ER,2021.1.4,59.995207603596555,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7211.jpg,1,,,,0,0,0,0,0,9,9,16,,,,,,,,,,,,,4.4,182.9885695092962,6.007682626834139,None,,,,,,,,,,,,,,,M28B11,2021_Oct_20_1322,ER,2021.1.4,59.995207603596555,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/083.jpg,1,,,,0,0,0,0,0,10,10,0,,,,,,,,,,,,,4.7,193.74747184081934,6.007090811617672,None,,,,,,,,,,,,,,,M28B11,2021_Oct_20_1322,ER,2021.1.4,59.995207603596555,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7025.jpg,1,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,4.3,204.10594256559853,6.006244215532206,None,,,,,,,,,,,,,,,M28B11,2021_Oct_20_1322,ER,2021.1.4,59.995207603596555,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7006.jpg,1,,,,0,0,0,0,0,12,12,8,,,,,,,,,,,,,3.9,214.0596412344603,6.016186185646802,None,,,,,,,,,,,,,,,M28B11,2021_Oct_20_1322,ER,2021.1.4,59.995207603596555,
