Block,conds_view_File,n_reps,instr_1,TriggerBlockView,ImageFile,Trigger,conds_reg_File,TriggerBlockReg,instr_2,blocks_view.thisRepN,blocks_view.thisTrialN,blocks_view.thisN,blocks_view.thisIndex,trials_view.thisRepN,trials_view.thisTrialN,trials_view.thisN,trials_view.thisIndex,blocks_reg.thisRepN,blocks_reg.thisTrialN,blocks_reg.thisN,blocks_reg.thisIndex,trials_reg.thisRepN,trials_reg.thisTrialN,trials_reg.thisN,trials_reg.thisIndex,trials_choice.thisRepN,trials_choice.thisTrialN,trials_choice.thisN,trials_choice.thisIndex,Fix_jitter,image_view.started,image_view.lasted,image_view.stopped,slider_arousal.response,slider_arousal.rt,slider_effort.response,slider_effort.rt,image_reg.started,image_reg.lasted,image_reg.stopped,resp_choice.keys,resp_choice.rt,key_resp.keys,key_resp.rt,image.started,image.lased,image.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F07I10,2021_Oct_21_1450,ER,2021.1.4,59.97154555397503,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7211.jpg,1,,,,0,0,0,0,0,0,0,16,,,,,,,,,,,,,4.4,85.71266676485538,6.021000266540796,None,,,,,,,,,,,,,,,F07I10,2021_Oct_21_1450,ER,2021.1.4,59.97154555397503,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7235.jpg,1,,,,0,0,0,0,0,1,1,19,,,,,,,,,,,,,4.9,96.67670102766715,6.0113928926875815,None,,,,,,,,,,,,,,,F07I10,2021_Oct_21_1450,ER,2021.1.4,59.97154555397503,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/083.jpg,1,,,,0,0,0,0,0,2,2,0,,,,,,,,,,,,,4.7,107.43554946454242,6.0111773138633,None,,,,,,,,,,,,,,,F07I10,2021_Oct_21_1450,ER,2021.1.4,59.97154555397503,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7000.jpg,1,,,,0,0,0,0,0,3,3,5,,,,,,,,,,,,,3.9,117.4092597529525,6.013273753924295,None,,,,,,,,,,,,,,,F07I10,2021_Oct_21_1450,ER,2021.1.4,59.97154555397503,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/107.jpg,1,,,,0,0,0,0,0,4,4,1,,,,,,,,,,,,,3.4,126.85665290104225,6.0011941528646275,None,,,,,,,,,,,,,,,F07I10,2021_Oct_21_1450,ER,2021.1.4,59.97154555397503,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7021.jpg,1,,,,0,0,0,0,0,5,5,10,,,,,,,,,,,,,4.4,137.30722840351518,6.016654363949783,None,,,,,,,,,,,,,,,F07I10,2021_Oct_21_1450,ER,2021.1.4,59.97154555397503,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7100.jpg,1,,,,0,0,0,0,0,6,6,13,,,,,,,,,,,,,3.6,146.97092957783025,6.0070899134734645,None,,,,,,,,,,,,,,,F07I10,2021_Oct_21_1450,ER,2021.1.4,59.97154555397503,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7224.jpg,1,,,,0,0,0,0,0,7,7,17,,,,,,,,,,,,,3.6,156.63443249673583,6.011896487558261,None,,,,,,,,,,,,,,,F07I10,2021_Oct_21_1450,ER,2021.1.4,59.97154555397503,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7041.jpg,1,,,,0,0,0,0,0,8,8,12,,,,,,,,,,,,,4.4,167.0930379902711,6.013112711603753,None,,,,,,,,,,,,,,,F07I10,2021_Oct_21_1450,ER,2021.1.4,59.97154555397503,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7025.jpg,1,,,,0,0,0,0,0,9,9,11,,,,,,,,,,,,,3.2,176.3505873400718,6.013783123111352,None,,,,,,,,,,,,,,,F07I10,2021_Oct_21_1450,ER,2021.1.4,59.97154555397503,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/143.jpg,1,,,,0,0,0,0,0,10,10,4,,,,,,,,,,,,,3.8,186.215889700572,5.999527972191572,None,,,,,,,,,,,,,,,F07I10,2021_Oct_21_1450,ER,2021.1.4,59.97154555397503,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7004.jpg,1,,,,0,0,0,0,0,11,11,7,,,,,,,,,,,,,3.6,195.86263200594112,6.008282077149488,None,,,,,,,,,,,,,,,F07I10,2021_Oct_21_1450,ER,2021.1.4,59.97154555397503,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/140.jpg,1,,,,0,0,0,0,0,12,12,3,,,,,,,,,,,,,3.4,205.3108884318499,6.0106466435827315,None,,,,,,,,,,,,,,,F07I10,2021_Oct_21_1450,ER,2021.1.4,59.97154555397503,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7233.jpg,1,,,,0,0,0,0,0,13,13,18,,,,,,,,,,,,,3.5,214.86531711742282,6.002076807199046,None,,,,,,,,,,,,,,,F07I10,2021_Oct_21_1450,ER,2021.1.4,59.97154555397503,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/124.jpg,1,,,,0,0,0,0,0,14,14,2,,,,,,,,,,,,,3.8,224.68725637102034,6.007401668815874,None,,,,,,,,,,,,,,,F07I10,2021_Oct_21_1450,ER,2021.1.4,59.97154555397503,
