Block,conds_view_File,n_reps,instr_1,TriggerBlockView,ImageFile,Trigger,conds_reg_File,TriggerBlockReg,instr_2,blocks_view.thisRepN,blocks_view.thisTrialN,blocks_view.thisN,blocks_view.thisIndex,trials_view.thisRepN,trials_view.thisTrialN,trials_view.thisN,trials_view.thisIndex,blocks_reg.thisRepN,blocks_reg.thisTrialN,blocks_reg.thisN,blocks_reg.thisIndex,trials_reg.thisRepN,trials_reg.thisTrialN,trials_reg.thisN,trials_reg.thisIndex,trials_choice.thisRepN,trials_choice.thisTrialN,trials_choice.thisN,trials_choice.thisIndex,Fix_jitter,image_view.started,image_view.lasted,image_view.stopped,slider_arousal.response,slider_arousal.rt,slider_effort.response,slider_effort.rt,image_reg.started,image_reg.lasted,image_reg.stopped,resp_choice.keys,resp_choice.rt,key_resp.keys,key_resp.rt,image.started,image.lased,image.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H21R03,2021_Oct_27_1143,ER,2021.1.4,59.94799819802621,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7006.jpg,1,,,,0,0,0,0,0,0,0,8,,,,,,,,,,,,,4.8,78.98726352084486,6.044991639893851,None,,,,,,,,,,,,,,,H21R03,2021_Oct_27_1143,ER,2021.1.4,59.94799819802621,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7009.jpg,1,,,,0,0,0,0,0,1,1,9,,,,,,,,,,,,,3.9,88.9510603787785,6.004478491508053,None,,,,,,,,,,,,,,,H21R03,2021_Oct_27_1143,ER,2021.1.4,59.94799819802621,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7021.jpg,1,,,,0,0,0,0,0,2,2,10,,,,,,,,,,,,,3.8,98.80372502397222,5.998506121541141,None,,,,,,,,,,,,,,,H21R03,2021_Oct_27_1143,ER,2021.1.4,59.94799819802621,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/140.jpg,1,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,3.1,107.95956195135659,6.003910030456609,None,,,,,,,,,,,,,,,H21R03,2021_Oct_27_1143,ER,2021.1.4,59.94799819802621,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7150.jpg,1,,,,0,0,0,0,0,4,4,14,,,,,,,,,,,,,4.4,118.42542862349364,6.005287874839269,None,,,,,,,,,,,,,,,H21R03,2021_Oct_27_1143,ER,2021.1.4,59.94799819802621,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7211.jpg,1,,,,0,0,0,0,0,5,5,16,,,,,,,,,,,,,3.5,127.96703856167733,6.0079829320457065,None,,,,,,,,,,,,,,,H21R03,2021_Oct_27_1143,ER,2021.1.4,59.94799819802621,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7224.jpg,1,,,,0,0,0,0,0,6,6,17,,,,,,,,,,,,,4.6,138.5995230316621,6.006680476115434,None,,,,,,,,,,,,,,,H21R03,2021_Oct_27_1143,ER,2021.1.4,59.94799819802621,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/124.jpg,1,,,,0,0,0,0,0,7,7,2,,,,,,,,,,,,,3.1,147.7258699186641,6.0038881838409,None,,,,,,,,,,,,,,,H21R03,2021_Oct_27_1143,ER,2021.1.4,59.94799819802621,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/107.jpg,1,,,,0,0,0,0,0,8,8,1,,,,,,,,,,,,,4.5,158.28154156888195,6.009773648562259,None,,,,,,,,,,,,,,,H21R03,2021_Oct_27_1143,ER,2021.1.4,59.94799819802621,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7041.jpg,1,,,,0,0,0,0,0,9,9,12,,,,,,,,,,,,,5.0,169.3259533913224,6.00479127340077,None,,,,,,,,,,,,,,,H21R03,2021_Oct_27_1143,ER,2021.1.4,59.94799819802621,
