Block,conds_view_File,n_reps,instr_1,TriggerBlockView,ImageFile,Trigger,conds_reg_File,TriggerBlockReg,instr_2,blocks_view.thisRepN,blocks_view.thisTrialN,blocks_view.thisN,blocks_view.thisIndex,trials_view.thisRepN,trials_view.thisTrialN,trials_view.thisN,trials_view.thisIndex,blocks_reg.thisRepN,blocks_reg.thisTrialN,blocks_reg.thisN,blocks_reg.thisIndex,trials_reg.thisRepN,trials_reg.thisTrialN,trials_reg.thisN,trials_reg.thisIndex,trials_choice.thisRepN,trials_choice.thisTrialN,trials_choice.thisN,trials_choice.thisIndex,Fix_jitter,image_view.started,image_view.lasted,image_view.stopped,slider_arousal.response,slider_arousal.rt,slider_effort.response,slider_effort.rt,image_reg.started,image_reg.lasted,image_reg.stopped,resp_choice.keys,resp_choice.rt,key_resp.keys,key_resp.rt,image.started,image.lased,image.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E03T01,2021_Oct_26_0847,ER,2021.1.4,60.05045318104658,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7233.jpg,1,,,,0,0,0,0,0,0,0,18,,,,,,,,,,,,,3.1,74.7487043614965,6.033827079460025,None,,,,,,,,,,,,,,,E03T01,2021_Oct_26_0847,ER,2021.1.4,60.05045318104658,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/107.jpg,1,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,3.1,83.91037052928004,6.013484841678292,None,,,,,,,,,,,,,,,E03T01,2021_Oct_26_0847,ER,2021.1.4,60.05045318104658,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7041.jpg,1,,,,0,0,0,0,0,2,2,12,,,,,,,,,,,,,3.5,93.48430974187795,6.002017137943767,None,,,,,,,,,,,,,,,E03T01,2021_Oct_26_0847,ER,2021.1.4,60.05045318104658,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/083.jpg,1,,,,0,0,0,0,0,3,3,0,,,,,,,,,,,,,4.7,104.24198340228759,6.002597981598228,None,,,,,,,,,,,,,,,E03T01,2021_Oct_26_0847,ER,2021.1.4,60.05045318104658,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7235.jpg,1,,,,0,0,0,0,0,4,4,19,,,,,,,,,,,,,3.4,113.70000984857325,6.0005680760368705,None,,,,,,,,,,,,,,,E03T01,2021_Oct_26_0847,ER,2021.1.4,60.05045318104658,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/143.jpg,1,,,,0,0,0,0,0,5,5,4,,,,,,,,,,,,,4.6,124.3493997316109,6.003230731235817,None,,,,,,,,,,,,,,,E03T01,2021_Oct_26_0847,ER,2021.1.4,60.05045318104658,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7009.jpg,1,,,,0,0,0,0,0,6,6,9,,,,,,,,,,,,,4.5,134.89781081606634,6.006607491639443,None,,,,,,,,,,,,,,,E03T01,2021_Oct_26_0847,ER,2021.1.4,60.05045318104658,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7100.jpg,1,,,,0,0,0,0,0,7,7,13,,,,,,,,,,,,,3.2,144.1537744422676,6.0115281427279115,None,,,,,,,,,,,,,,,E03T01,2021_Oct_26_0847,ER,2021.1.4,60.05045318104658,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7211.jpg,1,,,,0,0,0,0,0,8,8,16,,,,,,,,,,,,,4.9,155.10397155897226,6.010752123198472,None,,,,,,,,,,,,,,,E03T01,2021_Oct_26_0847,ER,2021.1.4,60.05045318104658,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7021.jpg,1,,,,0,0,0,0,0,9,9,10,,,,,,,,,,,,,3.1,164.26784644753207,6.016613814630546,None,,,,,,,,,,,,,,,E03T01,2021_Oct_26_0847,ER,2021.1.4,60.05045318104658,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7025.jpg,1,,,,0,0,0,0,0,10,10,11,,,,,,,,,,,,,4.7,175.0344784996705,6.014782677520998,None,,,,,,,,,,,,,,,E03T01,2021_Oct_26_0847,ER,2021.1.4,60.05045318104658,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7002.jpg,1,,,,0,0,0,0,0,11,11,6,,,,,,,,,,,,,3.0,184.0952941896394,6.012236601556651,None,,,,,,,,,,,,,,,E03T01,2021_Oct_26_0847,ER,2021.1.4,60.05045318104658,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7150.jpg,1,,,,0,0,0,0,0,12,12,14,,,,,,,,,,,,,4.6,194.75800248235464,6.0028505810769275,None,,,,,,,,,,,,,,,E03T01,2021_Oct_26_0847,ER,2021.1.4,60.05045318104658,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7004.jpg,1,,,,0,0,0,0,0,13,13,7,,,,,,,,,,,,,3.4,204.201569747529,6.0154900456545874,None,,,,,,,,,,,,,,,E03T01,2021_Oct_26_0847,ER,2021.1.4,60.05045318104658,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7000.jpg,1,,,,0,0,0,0,0,14,14,5,,,,,,,,,,,,,3.4,213.64639968890697,6.010203680256382,None,,,,,,,,,,,,,,,E03T01,2021_Oct_26_0847,ER,2021.1.4,60.05045318104658,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/140.jpg,1,,,,0,0,0,0,0,15,15,3,,,,,,,,,,,,,3.6,223.29062402050477,6.003461387823336,None,,,,,,,,,,,,,,,E03T01,2021_Oct_26_0847,ER,2021.1.4,60.05045318104658,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7185.jpg,1,,,,0,0,0,0,0,16,16,15,,,,,,,,,,,,,4.0,233.33472657576203,6.000761198578402,None,,,,,,,,,,,,,,,E03T01,2021_Oct_26_0847,ER,2021.1.4,60.05045318104658,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7224.jpg,1,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,3.6,242.98394130088855,6.016079808003269,None,,,,,,,,,,,,,,,E03T01,2021_Oct_26_0847,ER,2021.1.4,60.05045318104658,
