Block,conds_view_File,n_reps,instr_1,TriggerBlockView,ImageFile,Trigger,conds_reg_File,TriggerBlockReg,instr_2,blocks_view.thisRepN,blocks_view.thisTrialN,blocks_view.thisN,blocks_view.thisIndex,trials_view.thisRepN,trials_view.thisTrialN,trials_view.thisN,trials_view.thisIndex,blocks_reg.thisRepN,blocks_reg.thisTrialN,blocks_reg.thisN,blocks_reg.thisIndex,trials_reg.thisRepN,trials_reg.thisTrialN,trials_reg.thisN,trials_reg.thisIndex,trials_choice.thisRepN,trials_choice.thisTrialN,trials_choice.thisN,trials_choice.thisIndex,Fix_jitter,image_view.started,image_view.lasted,image_view.stopped,slider_arousal.response,slider_arousal.rt,slider_effort.response,slider_effort.rt,image_reg.started,image_reg.lasted,image_reg.stopped,resp_choice.keys,resp_choice.rt,key_resp.keys,key_resp.rt,image.started,image.lased,image.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M28I03,2021_Oct_27_0855,ER,2021.1.4,59.997959770955134,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7000.jpg,1,,,,0,0,0,0,0,0,0,5,,,,,,,,,,,,,3.1,165.52132498905848,6.022123497197754,None,,,,,,,,,,,,,,,M28I03,2021_Oct_27_0855,ER,2021.1.4,59.997959770955134,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/107.jpg,1,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,3.8,175.37104980514414,6.009320291239419,None,,,,,,,,,,,,,,,M28I03,2021_Oct_27_0855,ER,2021.1.4,59.997959770955134,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7150.jpg,1,,,,0,0,0,0,0,2,2,14,,,,,,,,,,,,,4.9,186.327792869728,6.013648872001795,None,,,,,,,,,,,,,,,M28I03,2021_Oct_27_0855,ER,2021.1.4,59.997959770955134,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7006.jpg,1,,,,0,0,0,0,0,3,3,8,,,,,,,,,,,,,5.0,197.38877956671058,6.0088496747630415,None,,,,,,,,,,,,,,,M28I03,2021_Oct_27_0855,ER,2021.1.4,59.997959770955134,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7211.jpg,1,,,,0,0,0,0,0,4,4,16,,,,,,,,,,,,,3.1,206.53986349235493,6.005303209174599,None,,,,,,,,,,,,,,,M28I03,2021_Oct_27_0855,ER,2021.1.4,59.997959770955134,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/143.jpg,1,,,,0,0,0,0,0,5,5,4,,,,,,,,,,,,,3.4,215.97342925739213,6.00472287843877,None,,,,,,,,,,,,,,,M28I03,2021_Oct_27_0855,ER,2021.1.4,59.997959770955134,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7025.jpg,1,,,,0,0,0,0,0,6,6,11,,,,,,,,,,,,,4.1,226.1204466974741,6.012400214553054,None,,,,,,,,,,,,,,,M28I03,2021_Oct_27_0855,ER,2021.1.4,59.997959770955134,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/083.jpg,1,,,,0,0,0,0,0,7,7,0,,,,,,,,,,,,,4.7,236.87199745411635,6.008270627244201,None,,,,,,,,,,,,,,,M28I03,2021_Oct_27_0855,ER,2021.1.4,59.997959770955134,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/140.jpg,1,,,,0,0,0,0,0,8,8,3,,,,,,,,,,,,,4.5,247.42393625280238,6.0037261467732606,None,,,,,,,,,,,,,,,M28I03,2021_Oct_27_0855,ER,2021.1.4,59.997959770955134,
