Block,conds_view_File,n_reps,instr_1,TriggerBlockView,ImageFile,Trigger,conds_reg_File,TriggerBlockReg,instr_2,blocks_view.thisRepN,blocks_view.thisTrialN,blocks_view.thisN,blocks_view.thisIndex,trials_view.thisRepN,trials_view.thisTrialN,trials_view.thisN,trials_view.thisIndex,blocks_reg.thisRepN,blocks_reg.thisTrialN,blocks_reg.thisN,blocks_reg.thisIndex,trials_reg.thisRepN,trials_reg.thisTrialN,trials_reg.thisN,trials_reg.thisIndex,trials_choice.thisRepN,trials_choice.thisTrialN,trials_choice.thisN,trials_choice.thisIndex,Fix_jitter,image_view.started,image_view.lasted,image_view.stopped,slider_arousal.response,slider_arousal.rt,slider_effort.response,slider_effort.rt,image_reg.started,image_reg.lasted,image_reg.stopped,resp_choice.keys,resp_choice.rt,key_resp.keys,key_resp.rt,image.started,image.lased,image.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D17T06,2021_Nov_02_1015,ER,2021.1.4,59.9406206664071,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/107.jpg,1,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,4.7,47.430350687820464,6.031561971758492,None,,,,,,,,,,,,,,,D17T06,2021_Nov_02_1015,ER,2021.1.4,59.9406206664071,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/124.jpg,1,,,,0,0,0,0,0,1,1,2,,,,,,,,,,,,,4.5,57.968421859666705,6.009234861820005,None,,,,,,,,,,,,,,,D17T06,2021_Nov_02_1015,ER,2021.1.4,59.9406206664071,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/083.jpg,1,,,,0,0,0,0,0,2,2,0,,,,,,,,,,,,,3.4,67.42486208723858,6.012513586087152,None,,,,,,,,,,,,,,,D17T06,2021_Nov_02_1015,ER,2021.1.4,59.9406206664071,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7006.jpg,1,,,,0,0,0,0,0,3,3,8,,,,,,,,,,,,,4.6,78.08954224130139,6.001842109020799,None,,,,,,,,,,,,,,,D17T06,2021_Nov_02_1015,ER,2021.1.4,59.9406206664071,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7235.jpg,1,,,,0,0,0,0,0,4,4,19,,,,,,,,,,,,,3.1,87.25104068149813,6.011933576082811,None,,,,,,,,,,,,,,,D17T06,2021_Nov_02_1015,ER,2021.1.4,59.9406206664071,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7150.jpg,1,,,,0,0,0,0,0,5,5,14,,,,,,,,,,,,,4.0,97.29805388709065,6.001221036305651,None,,,,,,,,,,,,,,,D17T06,2021_Nov_02_1015,ER,2021.1.4,59.9406206664071,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7009.jpg,1,,,,0,0,0,0,0,6,6,9,,,,,,,,,,,,,4.5,107.85617293533869,6.001397156622261,None,,,,,,,,,,,,,,,D17T06,2021_Nov_02_1015,ER,2021.1.4,59.9406206664071,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7004.jpg,1,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,3.3,117.22017536323983,6.0075741983018816,None,,,,,,,,,,,,,,,D17T06,2021_Nov_02_1015,ER,2021.1.4,59.9406206664071,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7002.jpg,1,,,,0,0,0,0,0,8,8,6,,,,,,,,,,,,,3.6,126.86790722922888,6.011013195151463,None,,,,,,,,,,,,,,,D17T06,2021_Nov_02_1015,ER,2021.1.4,59.9406206664071,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7185.jpg,1,,,,0,0,0,0,0,9,9,15,,,,,,,,,,,,,4.2,137.14019045373425,6.01585839537438,None,,,,,,,,,,,,,,,D17T06,2021_Nov_02_1015,ER,2021.1.4,59.9406206664071,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7021.jpg,1,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,4.8,148.00244996452238,6.007656002766453,None,,,,,,,,,,,,,,,D17T06,2021_Nov_02_1015,ER,2021.1.4,59.9406206664071,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7224.jpg,1,,,,0,0,0,0,0,11,11,17,,,,,,,,,,,,,5.0,159.0589297148399,6.01050664903596,None,,,,,,,,,,,,,,,D17T06,2021_Nov_02_1015,ER,2021.1.4,59.9406206664071,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7000.jpg,1,,,,0,0,0,0,0,12,12,5,,,,,,,,,,,,,3.2,168.31846138252877,6.010724794236012,None,,,,,,,,,,,,,,,D17T06,2021_Nov_02_1015,ER,2021.1.4,59.9406206664071,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/7233.jpg,1,,,,0,0,0,0,0,13,13,18,,,,,,,,,,,,,4.7,179.07934234314598,6.006169085740112,None,,,,,,,,,,,,,,,D17T06,2021_Nov_02_1015,ER,2021.1.4,59.9406206664071,
1,StimuliNeutral.xlsx,1,ANSCHAUEN,21,Stimuli/140.jpg,1,,,,0,0,0,0,0,14,14,3,,,,,,,,,,,,,4.0,189.13652882026508,6.00671027880162,None,,,,,,,,,,,,,,,D17T06,2021_Nov_02_1015,ER,2021.1.4,59.9406206664071,
