Filename       Segment   T0T6000Corr-ASNM T0T6000Lev-ASNM
B25R08            1           0.0011        -2.1059
B25R08            2          -0.0001        -0.4629
B25R08            3           0.0117        -0.1580
B25R08            4           0.1136         0.1195
B25R08            5           0.0930        -0.0886
B25R08            6          -0.1853        -0.1260
B25R08            7          -0.0715         0.1190
B25R08            8           0.0894        -0.0788
B25R08            9           0.0170        -1.7080
B25R08           10           0.2660        -0.3222
B25R08           11          -0.2571         0.4103
B25R08           12           0.2327        -1.3659
B25R08           13          -0.1876         0.2495
B25R08           14           0.0391         2.9992
B25R08           15           0.2045        -0.1152
B25R08           16           0.3346        -0.2471
B25R08           17           0.0932         0.1343
B25R08           18          -0.0686        -0.1813
B25R08           19           0.1971         0.2327
B25R08           20           0.0088        -0.0793
B25R08           21          -1.9672        -5.5120
B25R08           22           0.1470         1.0518
B25R08           23           0.1952         0.7020
B25R08           24           0.3486         0.4727
B25R08           25          -0.1837         1.4819
B25R08           26          -0.0507        -0.0440
B25R08           27           0.0550        -0.1219
B25R08           28           0.0373        -0.0774
B25R08           29           0.1070         0.1837
B25R08           30          -0.0495        -0.2957
B25R08           31           0.0259         0.2005
B25R08           32          -0.1060        -0.0513
B25R08           33           0.2030         0.1713
B25R08           34          -0.1804         1.4465
B25R08           35           0.0001        -0.3137
B25R08           36          -0.0078        -0.5200
B25R08           37           0.0165        -0.0885
B25R08           38          -0.1320         0.0067
B25R08           39          -0.1647         0.4502
B25R08           40          -0.0194         0.0224
B25R08           41          -0.0493        -0.4113
B25R08           42          -0.0421        -0.0302
B25R08           43          -0.0567         0.0261
B25R08           44           0.0729        -0.0234
B25R08           45          -0.0195         0.0389
B25R08           46           0.0704         0.0396
B25R08           47          -0.0941         0.0480
B25R08           48          -0.0112        -0.2518
B25R08           49           0.0030         0.1184
B25R08           50           0.1370         0.0227
B25R08           51           0.0308        -0.0345
B25R08           52           0.0999        -0.0145
B25R08           53           0.4123        -0.1437
B25R08           54           0.1378         1.6496
B25R08           55           0.2594        -0.8863
B25R08           56          -0.0209         0.2168
B25R08           57           0.1263        -0.0273
B25R08           58          -0.1166        -0.2713
B25R08           59           0.1130         0.1776
B25R08           60          -0.0619         0.0873
B25R08           61           0.0515        -1.9697
B25R08           62          -0.3166        -0.4612
B25R08           63           0.1359        -0.0332
B25R08           64           0.1209         0.3863
B25R08           65          -0.0025        -0.0579
B25R08           66           0.0087        -0.1370
B25R08           67           0.0103        -0.0315
B25R08           68           0.1205        -0.0296
B25R08           69          -0.2189        -0.0497
B25R08           70           0.0767         0.0487
B25R08           71           0.0491         0.0691
B25R08           72           0.0227         0.1034
B25R08           73           0.0139        -0.0222
B25R08           74          -0.0471        -0.0599
B25R08           75          -0.0293        -0.0327
B25R08           76          -0.0277        -0.0495
B25R08           77           0.0188         0.0384
B25R08           78          -0.0263        -0.3444
B25R08           79          -0.0479         0.2164
B25R08           80          -0.0576        -0.0731
B25R08           81          -0.3869        -0.7038
B25R08           82          -0.2019        -0.6142
B25R08           83           0.0709         0.0167
B25R08           84           0.0427        -0.0030
B25R08           85          -0.4093        -0.1609
B25R08           86          -0.0319         0.0531
B25R08           87          -0.0326         0.1593
B25R08           88           0.1594         0.0299
B25R08           89           0.0177        -0.1294
B25R08           90          -0.0044        -0.0632
B25R08           91          -0.0373         0.0383
B25R08           92          -0.0247        -0.1345
B25R08           93           0.0119         0.0658
B25R08           94           0.0015         0.0452
B25R08           95          -0.0717         0.0745
B25R08           96           0.1070        -0.0251
B25R08           97          -0.0030        -0.0616
B25R08           98          -0.0605         0.5980
B25R08           99          -0.0448        -0.1018
B25R08          100          -0.0277        -0.0023
B25R08          101           0.6100        -2.7428
B25R08          102           0.0200        -0.0428
B25R08          103           0.1107         0.3414
B25R08          104          -0.0399        -1.7078
B25R08          105           0.2650        -0.5933
B25R08          106           0.1073        -0.1764
B25R08          107           0.1762        -1.8092
B25R08          108           0.0655         0.1713
B25R08          109           0.0382         0.0454
B25R08          110           0.0143         0.0161
B25R08          111          -0.0209        -0.2043
B25R08          112           0.0001        -0.0640
B25R08          113           0.0394         0.1045
B25R08          114          -0.0272         0.0273
B25R08          115          -0.0164        -1.1402
B25R08          116           0.0193         0.2007
B25R08          117           0.0182         0.6386
B25R08          118           0.0414        -1.8595
B25R08          119          -0.0321        -0.0430
B25R08          120          -0.0364        -0.0990
