Filename       Segment   T0T6000Corr-ASNM T0T6000Lev-ASNM
B02R06            1           0.0242         0.1804
B02R06            2          -0.0904        -0.1109
B02R06            3          -0.1895        -0.2117
B02R06            4           0.0205        -0.0137
B02R06            5           0.0291        -0.0703
B02R06            6           0.1782         0.0044
B02R06            7           0.0808         0.0503
B02R06            8           0.0433         0.1498
B02R06            9           0.2145         0.2485
B02R06           10           0.0490        -0.2072
B02R06           11           0.1466         0.0053
B02R06           12           0.0587         0.1794
B02R06           13          -0.0952        -0.2945
B02R06           14           0.0113         0.1262
B02R06           15           0.1162         0.0856
B02R06           16          -0.0858         0.1267
B02R06           17           0.0109        -0.0883
B02R06           18          -0.0533         0.2895
B02R06           19          -0.0872        -0.1728
B02R06           20           0.4268         0.5107
B02R06           21           0.1781         1.3742
B02R06           22           0.5005         1.7281
B02R06           23           0.9942         2.0390
B02R06           24           0.1332         1.5971
B02R06           25           1.4787         1.7911
B02R06           26           0.3759         1.2701
B02R06           27           3.7468         2.6965
B02R06           28           0.4709         0.8904
B02R06           29           2.3156         1.2671
B02R06           30           4.1228         1.7704
B02R06           31           0.9986         1.0472
B02R06           32           4.2149         4.0917
B02R06           33           1.5248         2.0956
B02R06           34           7.6791         3.6528
B02R06           35           1.5051         0.3148
B02R06           36           8.5029         4.1621
B02R06           37           0.7562         0.5284
B02R06           38           0.3606         0.8319
B02R06           39           0.6023         1.3107
B02R06           40           3.3112         2.5851
B02R06           41           0.4699         1.1108
B02R06           42           0.2459         0.2353
B02R06           43          -0.1479        -0.0761
B02R06           44           0.7078         0.9129
B02R06           45          -0.2703        -0.0094
B02R06           46           0.0661         0.5745
B02R06           47           0.4730         0.8264
B02R06           48           0.3813         0.4629
B02R06           49           0.1954         0.2782
B02R06           50          -0.1234         0.0818
B02R06           51           0.2252         0.0380
B02R06           52           0.3723         0.4884
B02R06           53          -0.0385         0.4232
B02R06           54           0.0519         0.1507
B02R06           55           0.0314         0.2249
B02R06           56           0.2306         0.3121
B02R06           57          -0.1360        -0.2663
B02R06           58          -0.0940        -0.0138
B02R06           59          -0.1146         0.0522
B02R06           60           0.0381         0.2076
B02R06           61           0.0928         0.3126
B02R06           62           0.1718         0.6238
B02R06           63          -0.1133        -0.3806
B02R06           64           0.0570        -0.0823
B02R06           65          -0.0113        -0.1858
B02R06           66           0.0574         0.3297
B02R06           67           0.1345        -0.1989
B02R06           68          -0.1841        -0.4157
B02R06           69          -0.1311         0.2057
B02R06           70           0.1275        -1.0255
B02R06           71          -0.0849         0.0894
B02R06           72           0.0261        -0.0010
B02R06           73           0.1522         0.5850
B02R06           74           0.1372         1.7120
B02R06           75          -0.2528         0.3052
B02R06           76           0.0407        -0.0427
B02R06           77           0.0329         0.1729
B02R06           78          -0.1630         0.0302
B02R06           79           0.1547         0.4750
B02R06           80           0.2359         0.9419
B02R06           81           0.5366         0.5947
B02R06           82           0.1275        -0.1070
B02R06           83           0.0320         0.5852
B02R06           84           0.1589         0.2881
B02R06           85           0.0390         0.1774
B02R06           86           0.3678         0.3970
B02R06           87           0.2543         0.3255
B02R06           88           0.0713        -0.3960
B02R06           89           0.2396         0.2372
B02R06           90          -0.0219        -0.1972
B02R06           91           0.0669         0.2933
B02R06           92           0.2059         0.6267
B02R06           93           0.0710         0.2019
B02R06           94           0.0642         0.9225
B02R06           95           0.1443         0.2096
B02R06           96           0.0782         0.5750
B02R06           97           0.3844         0.2849
B02R06           98           0.2034         0.6507
B02R06           99          -0.2316         0.8463
B02R06          100           0.4492         0.2795
B02R06          101          -0.0567        -0.5973
B02R06          102           0.0982         0.0488
B02R06          103           0.0378         0.1452
B02R06          104           0.0914         0.4896
B02R06          105           0.0879         0.1017
B02R06          106           0.0503         0.2539
B02R06          107          -0.0679        -0.0512
B02R06          108           0.1593         0.0744
B02R06          109           0.1700         0.2005
B02R06          110           0.0422         0.3006
B02R06          111           0.1291         0.4069
B02R06          112           0.1404         0.2064
B02R06          113           0.0323         0.1204
B02R06          114           0.2309        -0.0233
B02R06          115           0.0407        -0.0671
B02R06          116           0.1938        -0.2402
B02R06          117           0.2037         0.0688
B02R06          118           0.0079        -0.1844
B02R06          119           0.1625         0.1802
B02R06          120           0.1160         0.1552
